SMILES,AChE_Activity,AChE_pIC50,MAOB_Activity,MAOB_pIC50
CCc1c(C)nc2ccc(F)cn2c1N,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)C(NC(N)=O)C(=O)O,0.479015588760376,inf,8.510517290893915e-10,-4.319242305470915
O=C(c1c(F)cccc1Cl)c1ccc2c(n1)OCO2,0.5176784992218018,inf,0.06270786374807358,-4.133494643506422
C[C@@H](Cc1ccccc1)N1CC[C@]23CCC(CC(=O)C[n+]4ccccc4)CC3C[C@H]21,0.5167896747589111,inf,5.9103122396209073e-08,-4.403308698679592
O[C@@]1(C2C=CCC[C@H]2)C[C@@H](F)C3(CCN3)[C@@H](Cc2ccc(Cl)cc2)C1,0.5222285985946655,inf,5.585641105199102e-08,-4.569902327558179
Cl.c1ccc(NC2=NCCN(CCn3cccn3)C2)c2ccccc12,0.5104784965515137,inf,0.03877577558159828,-4.788209248379108
NC(=O)c1cc(Cl)ccc1N=c1ccc(N2CCCC2)c2nccn12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(N)=C(O)[C@@H]1CCC[C@H]1N[C@H](C)CN=C(O)[C@H](C)C,0.4822305142879486,inf,2.7491953005664982e-05,-3.6044367653510623
CSCC(=O)N1CCCCC1C(=O)O,0.494949609041214,inf,0.00113534030970186,-4.311121787401285
O=C1OC[C@H]2[C@@H]3[C@H]c4ccccc4Cn4cc(Cl)cc4cc3CC(O)C[C@@]2N1C1CNCCC1,0.5210986733436584,inf,0.0051946514286100864,-4.568886895244342
C[C@@]12CCC3=CC(=O)C=C[C@]4(C)[C@H](O)C[C@@]3(F)[C@@H]1CC[C@H]2[C@@H](O)C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(O)CC(=O)O.Cl,0.4729985296726227,inf,9.403623577519324e-14,-5.306771875590601
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccc(Cl)cc1,0.5056191682815552,inf,0.2941311299800873,-4.575384943278416
Cc1ccc2cc(C)c(C(=O)N(CC[C@@H]3O[C@H](S)[C@H](O)[C@H](C)O[C@H]3O)C(=O)C(C)(C)C)c(=O)n2c1,0.49194207787513733,inf,0.0009616585448384285,-4.019288892757435
NC[C@@H]1C[C@@H](O)[C@H]2c3cccc4[nH]cc(c34)[C@@H]21,0.5261533856391907,inf,1.1188351891178172e-05,-4.232549281603587
CC1=CCCC2=CC(c3ccccc3)C(c3ccc([C@@H](O)[C@@H](C(=O)O)Occ4cccc5c4)cc3(C(C)C)[C@H]21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@@]1(O)[C@@H](C)NC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.5434347987174988,inf,2.934321674530338e-09,-3.978024539812213
COc1ccc2c1C1O[C@@H](C#N)C(CO)=N[C@@H]1[C@H]3C[C@H](C2)O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CC=CC1N2CC5=Cc4cc(OC)c(OCC)cc4CC2C3C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC[C@H](C)c1ccc(O)c(S(C)(=O)=O)c1,0.49656379222869873,inf,0.0543348453938961,-4.003274025543285
OCCOC[C@H]1N[C@@H]2C[C@H]3c4ccccc4CCc4cccc(c43)[C@H]2N1,0.5182238221168518,inf,7.704825111432001e-05,-4.064970604968817
Nc1c(NCCCN=C(O)Oc2ccccc2)nc(=O)[nH]c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cccc(N=C(O)C2(C)O[C@@H]3C[C@@H]4C[C@@H]5CC(F)CC[C@]5(C)[C@@H]4CC[C@@]3(F)[C@]2(C(=O)CO)OCO)c1,0.5172212719917297,inf,3.865523922286229e-06,-4.134556306088087
C#C[C@@](OC(=O)CC(C)C)C1CCCCC1,0.4785849452018738,inf,0.008916658349335194,-3.6065439180885432
CNCCCOc1ccc(Cl)cc1,0.49411651492118835,inf,0.012774146161973476,-4.245227238284476
OCCn1nc(CCCC2CCCCCC2)c2ccccc21,0.5091295838356018,inf,0.1319609135389328,-3.248758676283235
CN(C/C=C\c1ccccn1)Cc1cc(Cl)ccc1OCC(=O)NCC1(O)CCN1,0.49879246950149536,inf,0.00234095542691648,-4.19212491465543
CC(NCCCc1ccccc1)C(O)=Nc1ccc2c(c1)OCCO2,0.502873420715332,inf,0.010679406113922596,-3.0309507013453594
CC(CN(C)C)Oc1ccc2nc(-c3ccccc3)sc2c1,0.5083917379379272,inf,0.004084404092282057,-3.3108043411962425
CC(c1ccc(Br)cc1)n1c(=O)[nH]c(=O)c2c1CN=CN2,0.5060333013534546,inf,0.28544166684150696,-4.7384935777446415
O=C1C2CCCN2CCN1Cc1ccccc1,0.5153024792671204,inf,0.3468918204307556,-4.9720880966900785
Fc1cc(F)c(F)c(F)c1F,0.5140028595924377,inf,0.050503216683864594,-1.4809777302751097
CCC(=O)OCC(=O)[C@@]1(OC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.5292402505874634,inf,1.0430089014690225e-09,-4.462900003982766
C[C@@H]1c2ccc(O)c3c2CC(N2C[C@@H](CN(C)C)C[C@@H](O)[C@]2(C[C@](=N)O)OC[C@H](Cl)(O)[C@H]2)O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(1CN(C)CCCc2ccccc2)S(C)(=O)=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC(=O)OC1(C(=O)COC(C)=O)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.5202991366386414,inf,6.67961828071384e-08,-4.86248266598452
COC(=O)[C@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4C[C@H]3[C@@H](C)[C@H]2NCC[C@@]1(O)C(=O)O,0.5246648788452148,inf,7.550519853793958e-07,-4.558798078598549
Cc1ccccc1S(=O)(=O)CC(O)=NN=C(c1ccccc1)c1ccc(Cl)cc1,0.5038252472877502,inf,0.03068666160106659,-3.52607221407967
CCC(C(=O)OC)C(=O)/C=C\NCCCC(Cl)CC,0.48432642221450806,inf,0.8554723858833313,-3.340767650037758
Cc1ccc(N)c(S(=O)(=O)c2ccc3nc(C)c(C)nc3c2)c1,0.5161117315292358,inf,0.1785917580127716,-4.084963317189093
COc1cc(Cl)ccc1NS(=O)(=O)c1cccc2c1NCC2,0.5062978267669678,inf,0.002266580006107688,-5.453696077408031
CN(C)c1cnc2cc(N=C(O)[C@@H]3C[C@H](Cl)[C@H]4O[C@@]4(C)[C@@H]3C)ccc2n1,0.5154375433921814,inf,2.998974196088966e-05,-4.084544957768929
CN=C(S)NCC1COC2(CCCC2)O1,0.49596428871154785,inf,0.08457155525684357,-4.359513279410274
CCCCn1c([C@H](C=C(C)C)c(O)c(O)c1=O)C(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1O[C@H]1NC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]12C,0.5269777774810791,inf,5.303543730406091e-06,-4.62798902550508
COc1ccccc1C12C[C@H](O)CCC3C(C)C23C(Cl)Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(CC(=O)N1CCCC1)C(O)=NCC(c1ccccc1)c1ccc(F)cc1,0.5020115971565247,inf,0.018946027383208275,-4.397115313011238
Cc1nn(-c2ccc(Cl)cc2)c(CC(O)=Nc2ccn(-c3ncccc3[N+](=O)[O-])n2)c1Br,0.4980006515979767,inf,0.08121725916862488,-3.8349909090765744
c1ccc(CN2CCOC(Cc3ccccn3)C2)cc1,0.5143218040466309,inf,0.0034084091894328594,-5.070000863507687
O=C(c1cn(CCN2CCN(c3ccccc3)CC2)nn1)N1CCCC1,0.5060409307479858,inf,0.38412097096443176,-4.4755643202842785
CC[C@H]1CCCCC1CN=C(O)c1c(O)nc(F)c(C)c1CN1CCCC1,0.4951671063899994,inf,0.06048396974802017,-3.9376365199827545
CC(C)CN1C(=O)C2C[C@@H]3CC(=O)CC[C@@]43C2CC[C@H]1C3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
FC,0.4675670862197876,inf,0.002582056913524866,-4.17953304755456
CCC1CCCCN1CCC(N=C(O)CCC(=O)OCC(=O)C(C)(C)c1ccccc1)C(C)C,0.492485374212265,inf,0.07052883505821228,-4.4038895174684995
COc1cc2c(cc1OC)[C@]13CC(=O)CC[C@H]4[C@@H](C2)N(CC2CCN(Cc3ccc(OC(=O)ccc3)CC2)C3=O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1C2C=CCN2C(=O)C(O)(c2ccc(Cl)cc2Cl)=N1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@]1(C)[C@@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.5448908805847168,inf,4.137257481051648e-10,-4.654731356828172
C[C@@H]1NC(=O)N(S)c2ccc3c(c21)CC[C@H]3[C@@H]1CCN(c2ncccn2)CC1,0.5147010087966919,inf,0.008160180412232876,-4.863009004934838
CN=c1sc2c(=O)n(C)c3ccccc3n2c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1C[C@H](O)C[C@@H](OC(=O)c2cc([N+](=O)[O-])ccc2O[C@@H]2c3cccc4[nH]cc(c34)[C@H](CCN)CCC2)O1,0.5038523077964783,inf,4.981552774552256e-05,-2.8603294441598672
CN[C@@H]1C[C@H]1c1ccccc1,0.5099688768386841,inf,0.02652481012046337,-3.1172021587698278
CC1(C)O[C@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@H](O)C[C@]2(C(=O)CO)O1,0.5316175222396851,inf,2.3901923995595098e-08,-4.14148276004929
CN[C@H]1CCC23c4c5ccc(O)c4O[C@@H]2C(=O)C=C3C[C@H]1C5,0.5283219218254089,inf,0.0011429410660639405,-4.557606056463082
COP(=N)(OC)OC1(c2ccccc2)CC[C@H](C)N(C)CCN(C)C1,0.49645763635635376,inf,0.04204731807112694,-2.87989803859623
CCC(=O)OC1CCC2C3CCC4=CC(=O)C=CC4(C)C3CCC2(C)C1C,0.5166603326797485,inf,0.06798002123832703,-3.6850242900662593
CCc1ccc(Cl)cc1N=C(O)Cn1nc2ccccn2c1=O,0.502943217754364,inf,0.016665438190102577,-3.5860047739040164
CN1C(=O)C2(Cl)CC(F)(F)N(C(=O)c3ccc(Cl)c(Cl)c3)[C@H]21C(=O)N1CCOCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCNCCc1c(O)c(O)c(C)c1C.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCC=CC1CCC(C)C1,0.49379539489746094,inf,0.15249601006507874,-3.907876111784467
CCC1(C(Cl)(Cl)Cl)CCN1CCN(c1sccc1C)CC,0.4940395653247833,inf,0.003907380159944296,-3.176129470620478
CC(NC(=O)c1ccc(F)cc1)C(=O)N1CCC2(CC1)OC(c1ccccc1)O2,0.5085521340370178,inf,0.1701512187719345,-4.270837173082549
CCCN1CCN(C/C=C/c2ccc3c(c2)OCCO3)CC1,0.501141369342804,inf,0.034489408135414124,-4.0288989075834305
CCC(C)(C)NC(=O)CSCc1nc(-c2ccc(C(C)C)cc2)no1,0.5011345148086548,inf,0.010063881985843182,-3.375515526142936
CCNCCC[C@H](O)c1cccc(C)c1,0.49500587582588196,inf,0.028132865205407143,-3.6485443206071344
CN[C@@H]1C[C@H](c2ccc3ccccc3c2)[C@H]2c3cccc4[nH]cc(c34)N(C)C21,0.5242801308631897,inf,0.14473143219947815,-3.6561034594704434
N[C@H]1C[C@H]1CN=C(O)c1ccccc1,0.5029036998748779,inf,8.241056548285997e-08,-4.097924618037991
CC1=C(C=C2C=CC(C)=CC2=CC=CCC2)C(CCC(=O)OC(C)C)=C(C)N1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN(CC)CC,0.4733174443244934,inf,0.10126736760139465,-2.6253984130722716
CN=C(O)O[C@H](N=C(O)c1ccc2c(c1)OCO2)[C@H]c1ccc(O)cc1,0.49150729179382324,inf,0.01997559517621994,-4.45618558849379
O=C(O)CCC1CC2CCCCC(C1)N2Cc1c(Cl)cccc1Cl,0.5020115971565247,inf,0.00029369493131525815,-4.578343353703703
OCc1ccc(-c2nc3cc4ccccc4nc3o2)cc1,0.5240336656570435,inf,0.0169370174407959,-3.814215917015101
CC[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C[C@@]12C,0.5444088578224182,inf,2.8812732466576563e-07,-4.996301975414463
CC(C)[C@]1(O)CC[C@H]2[C@@H]3CN(C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,0.53211909532547,inf,9.680657967692241e-06,-4.44429714023838
CN=C(O)c1ccc([N+](=O)[O-])c([N+](=O)[O-])c1,0.46990957856178284,inf,0.35947197675704956,-4.837498718417241
COC(=O)[C@H](CC(C)(O)[C@H](C)OC)[C@@]1(O)CC[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.5206347107887268,inf,3.8737911722819263e-07,-4.147753495653392
CC(=O)OC1CC[C@@H]2[C@H]3C[C@@H](F)C4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]11C(=O)CO,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@](O)(COC)(N=C(O)COc1ccccc1C)c1ccc(Cl)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)C[C@@H](Cc1ccccc1)N(C)C,0.4939838647842407,inf,0.1121973991394043,-3.3823894197201336
CNC1C/C=C2\c3cc(OC)ccc3C1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1C(=O)[C@@H](CO)O[C@H]1CN,0.4992066025733948,inf,0.0008770140120759606,-4.067842925814086
CC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@H](O)CC21C,0.5163335800170898,inf,6.519374551317014e-08,-4.82856598518281
COC[C@H]1CC[C@@]23C[N+](N)(CCCCCC3)N(C)C[C@H]21,0.5127615332603455,inf,2.9057003470001064e-09,-4.672550429671371
CCCc1nc(C(=O)N3CCc4cc(N)ccc4C3)cs1,0.5117592215538025,inf,0.24818825721740723,-4.194743785816832
O[C@H]1C[C@H](O)[C@@H](NF)[C@H](Cc2ccccc2)O1,0.5067464709281921,inf,4.83375345083914e-07,-2.975499700417055
CCCN=c1nc2c([nH](=NCCN)[nH]1)SC(C)C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC12C=CC(=O)C=C1CC[C@@H]1[C@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC12C,0.5379736423492432,inf,0.006716130301356316,-4.261937193094406
CC(=O)c1ccc(S(=O)(=O)N2CCN=C2O)cc1,0.5031775236129761,inf,0.1275377720594406,-3.9920168736483674
CC(=O)O[C@]1(C(C)=O)[C@@H](COC(=O)c2cccc3nonc23)S[C@@H]2C[C@H](Cl)[C@@H]1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)CCCC(=O)Oc1ccc2c(c1)[C@H](O)CC[C@H]2C[C@@H]1CCN3CCCC[C@H]4=CC(=O)C=C4(C)[C@H]3[C@H](O)C[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COCCCN=c1nc(O)nc(O)n1/N=C/c1ccc2c(c1)OCO2,0.5019434690475464,inf,0.28240567445755005,-3.7941296415937718
CN(C)CCC,0.4652501046657562,inf,0.014186223968863487,-3.1404681740656413
CC(O)=NC[C@H]1CC[C@H]2[C@@H]3c4cccc5[nH]ccc5c4cc3CC[C@H]1CCN3C[C@H](c4cc(-c5cccc(O)c5)c4)CC21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
FC(F)(F)COc1ccccc1CN1CCCCC1,0.498934268951416,inf,0.06596461683511734,-3.9341714552264886
Oc1cccc2c1OCC([C@@H]1CNCCCN1)O2,0.5154649019241333,inf,0.22478094696998596,-4.30304235382762
c1ccc2c(c1)NC1(CCCC1)[C@@](c1ccccc1)O2,0.5298629403114319,inf,0.3389664590358734,-3.683595725783038
CCN(CC)C(=O)[C@@H](Cc1ccccc1)c1ccccc1.Cl,0.5057487487792969,inf,0.0029755234718322754,-4.024063842328452
OC[C@H]1O[C@H]2C[C@H]3[C@@H]4C[C@@]5(C)[C@H](CC[C@@]4(F)C[C@@]34O)[C@H]2O5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1CCc2c(sc3ncnc(N4CCN(CCOc5cccc(Cl)c5)CC4)23)C1,0.5200306177139282,inf,0.8790302872657776,-3.8569969249570626
CCCC1(c2ccccc2)C(=O)N=C2NC(S)N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@]1(CC)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3CC[C@]21C,0.5386936664581299,inf,1.8323390027497055e-10,-4.22479582859335
Nc1ccc2[nH]c3nc(NC[C@H]4O[C@H](CO)C[C@@H]4O)[nH]c(=N)c3c(Cl)c2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOC(=O)C1(C)[C@@H](C)CCC(=O)N1c1ccc(S(=O)(=O)Nc2ccccc2)cc1.Cl,0.5075574517250061,inf,0.028758930042386055,-4.253096593679956
COCCOc1cccc(CN2CCC(N3CCCCC3)CC2)c1,0.49797457456588745,inf,0.022684825584292412,-4.36899489497651
CCC[C@@H]1C2CC[C@]1(CC)[C@@H]1[C@@H](O)COC(C)=O)CCC[C@@H]21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nnc(-c2ccc3cc([C@@H](O)CCCC(F)(F)F)cnc3c2)o1,0.5070685148239136,inf,0.017977023497223854,-2.526529798711816
COc1cc2c(cc1OC)[C@@H]1CN(C(=O)C4CC(C)(C)OC4O)C1-2,0.508264422416687,inf,0.02440730296075344,-4.097923556212051
COc1ccc(CCNC(=O)c2sc3[nH]c(C)c(C(C)=O)c3c2C)cc1,0.4989897310733795,inf,0.25120675563812256,-4.846710793552679
Cl.COC(=O)c1ccc2c(c1)C(C=Cc1ccccc1)=N[C@@H]1C[C@@H]3CC(CCCN3C[C@@H](CO)[C@H]1CC[C@H]23)CN1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCN=C(O)c1cc([N+](=O)[O-])ccc1[N+](=O)[O-],0.4699452817440033,inf,0.06368295848369598,-4.0651297155019055
CC1(C)N=C(O)C2(C)CC3C4CCC5=CC(=O)C=CFC5(C)C4(Cl)C(O)CC3(Cl)CC2(F)CN1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(C)c2c1OC1C(O)C(CO)OC1CO2,0.5128862261772156,inf,0.22217051684856415,-2.7253201545674166
CC(C)CCN1CCC23c4c5ccc(O)c4OC2C(=O)CC3C1=N,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1NC1=NC2C(=O)N3CCN=C2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1[N+](=O)[O-],0.4839758276939392,inf,0.2614322602748871,-4.35200984556933
CCCCCC[C@]1(CC)C(CSC)OC[C@H]1CCCCC1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCN1c2ccccc2Sc2ccc(Cl)cc21,0.514897346496582,inf,0.04598741605877876,-3.94630796235715
COC(=O)[C@@H](O)[C@H](O)[C@H](C)C[C@@H]1Cc2ccccc2N3C[C@@H](C(C)(C)COC)O[C@]13,0.503442645072937,inf,0.16043509542942047,-3.084271128106325
CCOC(=O)[C@H]1[C@H]2CC[C@]1(OC(C)=O)[C@@H]1OC[C@]23CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN1C(=O)CC(Cc2ccc(Br)cc2)C1=O,0.5071503520011902,inf,0.014665095135569572,-4.8468259608276565
CN1CCN(C2CCN(c3cccc(Cl)c3)CC2)CC1.Cl,0.49995505809783936,inf,0.02947879396378994,-4.6240535718576155
CC(C)(C)NC(=O)c1cc2c(=O)c3cc(F)ccc3oc2nc1N,0.5021313428878784,inf,0.1703970581293106,-4.390198742199163
CCOC(=O)CC(CCC(=O)OC)c1ccc(OC)cc1,0.49203094840049744,inf,0.268841952085495,-3.9576832219681077
c1ccc2c(c1)C1(COC1=O)C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21O4,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)(C)C(=O)C1(CO)CC[C@@H]2C[C@@H]3C[C@H](Cl)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC21C,0.5192593336105347,inf,1.670892561378423e-05,-4.147297890646428
CC(C)C(NCl)=O,0.47982341051101685,inf,0.001219561556354165,-3.879608426659822
CC(=O)OCC(=O)C1=Cc2ccccc2C2=CC(c3cccc4[nH]ccc34)OC2=NCC2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN1CCN(C2CCCCC2)C(=O)c2ncc(N)cc21,0.5081474184989929,inf,0.5849164128303528,-4.065491471431601
CC(O)=N/N=C/c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.470120906829834,inf,0.0029152147471904755,-4.077142397392238
O=C(O)c1cc(C(O)=N[C@@H]2CCN([C@H](C(O)CN(C(=O)C(Cc6ccccc4)N(CCCC[N+](CN6CCc6cc)(F)C(O)F)C[C@H]([C@H](C(C(Cl)-c6Cc6ccc(C(,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.5240525007247925,inf,6.2717115945076785e-09,-4.910809141574445
COc1cc(OC)cc(C(O)=NCC2CCCC(C(F)(F)F)C2)c1,0.4965920150279999,inf,0.00908392108976841,-3.749838349610707
CCC(OC1CCCC1)C(=O)OCC(=O)c1ccc2c(c1)OCCO2,0.5002686381340027,inf,0.02204347588121891,-3.2479224475164186
C#C[C@@]1(OC(C)=O)CC[C@H]2[C@H]3CC[C@H]4CCC5=CC(=O)CC[C@]5(C)[C@@H]4[C@H](O)C[C@@]3(C)[C@]21C,0.536780059337616,inf,3.5276387930563424e-13,-4.817827331062043
CCOP(=O)(OCC)Oc1ccc(Cl)cc1Cl,0.4836132824420929,inf,8.582347277297231e-08,-4.1524336160001205
CN1CCN2c3cc(O[C@@H]4C5C[C@H](Cl)C4)ccc3N[C@@H]2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(F)(F)[C@H](F)C#CCc1ccc([N+](=O)[O-])cc1,0.48677369952201843,inf,0.4098801910877228,-2.3176259183375993
CN[C@H](C(C)=O)[N+](CO)CN1CCC[C@H]1CN1c2ccccc2c2ncnn12,0.5003128051757812,inf,4.315670230425894e-05,-3.7375829179748212
CCCC(C)(CO)C(C)C.Cl,0.47981271147727966,inf,0.0004357094585429877,-2.0933007314494154
CC2(C)C3CC(=O)CC4(C)CCCC4C3C(O)CC2(C)C3(O)C(O)C(=O)CCCl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(O)C1CCCN1C=C1NCCN1c1ncccn1,0.5083935260772705,inf,0.0062027121894061565,-4.829322495325245
CCC(C(=O)OC)(c1ccccc1)c1ccccc1,0.5144063234329224,inf,0.5113627314567566,-3.420937438134544
N#Cc1c(N)nc2c(c1-c1ccccc1)c(=O)c(C(F)(F)F)nn2-c1ccccc1,0.5111603140830994,inf,0.18507465720176697,-4.429250658281056
N=C(N1CCCC1)n1cccn1,0.5093601942062378,inf,0.2785876393318176,-4.84237413305792
CCN(Cc1ccc2c(c1)OCO2)C(=O)C1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C,0.5279083847999573,inf,3.83391889045015e-05,-4.911705322667384
CCOC(=O)C1=C(OCC)[C@@H](c2ccc([N+](=O)[O-])cc2)N[C@H]2CC[C@@H]2[C@H]1C,0.4980025589466095,inf,0.008853432722389698,-4.194775232200425
CN(C)CCc1c[nH]c2c1C(c1ccccc1)N(C)CC2,0.5071509480476379,inf,0.014210371300578117,-3.614091090990303
Cc1ccc2cc(Oc3ccccc3)c(=O)n(CC(=O)N3CCN4CCCC4C3)c2c1,0.5053098201751709,inf,0.17312763631343842,-3.9983761492000403
C/N=C/Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],0.47771355509757996,inf,0.4576813578605652,-4.435980102691023
ClCCCl,0.4676510691642761,inf,0.0006501903408206999,-2.0187982861567444
Br.Oc1ccc2nc3sc4c(c3c(=O)n2c1)CNCC3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCn1c(C)cc(C)c(CC(=O)COC(=O)c2ccncc2)c1=O,0.4949769377708435,inf,0.004950879141688347,-4.042013928156802
O=C1C=C2CC3CC1(CN4CCOCC4)C2C(=O)N1CCOCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc2nc(O)sc2cc1OC,0.5036895275115967,inf,0.8194574117660522,-4.235668599498168
Cc1cccc(-c2nnc(N)o2)c1,0.5080499053001404,inf,0.0023104664869606495,-2.734270081214176
COC1=NC(CO)=N[C@H]2C[C@@H](CCc3ccccc3)[C@H]2[C@H]1CC,0.5184067487716675,inf,3.6297849874245e-05,-4.223811434268514
COCC[C@H]1N[C@H]2C[C@H]3c4cccc5[nH]cc(c45)C[C@H]3C[C@H]2CCN3C[C@H]1[C@H](OC)[C@H](C)[C@H](O)CO[C@H]1.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1O[C@H]([C@H](C)CO)c2cc(C3=CCCC3)ccc2N(CCN2CC[C@@](Cl)(Cl)CC2(C)COCCC2=O)[C@H]12C(OCC2)CCCCN1C[C@H]2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCn1c(N)nc2cc(C)c(C(=O)N(CC)CCCC)c(C)c21,0.49041813611984253,inf,0.09448937326669693,-5.059822200051629
CCCC(=O)OCC(=O)[C@]1(OC(=O)CC)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]21C,0.5158316493034363,inf,1.2112512195017189e-05,-5.0387983731651795
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,0.5378091931343079,inf,7.927376810545894e-11,-4.704435755771897
