SMILES,AChE_Activity,AChE_pIC50
CC(=O)O.[C@H]1CO[C@@](c2ccc(O)cc2)=NC(CC(C)(C)C)=N1O.Cl,Invalid SMILES,Invalid SMILES
Cc1ccc(S(=O)(=O)[C@@H]2[C@H](c3ccc(C(C)(C)C)cc3)[C@@H]2Cc2cccnc2)cc1,0.0069284867495298386,inf
CC(=O)OCC(=O)SCC(=O)C1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C(O)CC21C,0.002849470591172576,inf
COC(=O)c1cc(=O)[nH]c2ccccc12,0.017205599695444107,inf
CCOC(=O)CN=C(O)c1ccc(OCCN2CCCCC2)cc1,0.029637722298502922,inf
CC(=O)OCc1c2c(nn1-c1nc(-c3ccccc3)cc(C)c1C#N)CCC2,0.03595318645238876,inf
CCCCC(C)Cn1cc[n+](C)c1C.[Cl-],0.1482609212398529,inf
CCOC(=O)c1c(N=C(O)C(CC)SC)sc(C)c1[N+](=O)[O-],0.050520654767751694,inf
COc1ccc2c3c1OC1C(=O)CCC4CCC(C2)N(C)CCC341.O=S(=O)(O)O,0.03462640196084976,inf
CC(C)(C)N=C(O)COC(=O)CCCN=C(O)COc1cccc2[nH]ccc12.Cl,0.022008558735251427,inf
CC(=O)OC(COC(=N)O)=NC(CO)=Nc1nnc(C(C)(C)C)s1,0.022096194326877594,inf
OC(=N/N=C/c1ccccc1F)=N/N=C/c1cccs1,Invalid SMILES,Invalid SMILES
O=C1Cc2cc(N=C(O)CSc3nc4ccccc4[nH]3)ccc2N1,0.026360442861914635,inf
CCC(=O)O[C@]1(C(=O)SCC)[C@@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C,0.002962479367852211,inf
CC(=O)OC1C(C)COC2CCC3C(CCC3OCCl)CC2C1OCC2O,Invalid SMILES,Invalid SMILES
COc1ccc(C)cc1N=C(O)C1COC2C3OCCC2N(C1CC1)C3C(=O)c1ccccc1OC.Cl,Invalid SMILES,Invalid SMILES
CSC(=O)[C@H]1[C@H](O)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,0.001862205914221704,inf
CC(=O)CCN=C(O)c1c(-c2ccccc2)[nH]c2ccccc12,0.023478439077734947,inf
O=C(N=C(O)CNS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cccs1,0.0052674091421067715,inf
OCCN1CCN(c2ccc(/C=C3\N=C(O)N(CCN4CCCCC4)C3=O)cc2)CC1,0.0616253986954689,inf
CCC(C)C(=O)CCCC(O)=N/N=C/c1ccc(C)cc1,0.026179980486631393,inf
COc1ccc(CCNC2Cc3ccccc3C2)cc1,0.020080823451280594,inf
COc1cc2c(cc1OC)/C(=C\CCN(C)CCC3OCCO3)OC2=O,0.0413220152258873,inf
CN1C=C(c2cccn2C)CCC1CC(O)=Nc1ccccc1,0.023732205852866173,inf
CC(C)(C)N=C(O)c1cc2c([nH]c1=N1CCCCC1)CCCC2,Invalid SMILES,Invalid SMILES
OC(=NCc1nc2ccc(Cl)cc2[nH]1)c1cccnc1,0.013763613067567348,inf
CCCCCC(CCC)CNC.Cl,0.0045026009902358055,inf
CCOC(=O)c1c[nH]c2cc(C)ccc2c1=NC1CCCCC1.Cl,0.0483226515352726,inf
COc1ccc2c(c1)C(=O)O[C@@H]1CC[C@]23CCCC[C@H]2[C@@H](CC[C@@]4(C)[C@H]3CC[C@]21C,Invalid SMILES,Invalid SMILES
O=C(c1ccc2c(c1)Cl)CC(C2)N1CCC(Cc2cccc(O)c2)CC1,0.030951933935284615,inf
CSCCC(N=C(O)c1ccccc1F)C(=O)Oc1cc(S(N)(=O)=O)ccc1Cl,0.0132594620808959,inf
CCCNCC1COc2cc(OC)c(OC)c(OC)c2C1,0.04241068288683891,inf
CN1C(=O)C2(N=C(N)c3c(N)c([N+](=O)[O-])c(=O)[nH]c32)c2cc(Cl)ccc21,0.06262122094631195,inf
CCOC(=O)C(C#N)C(O)=NC(C)c1nc2ccccc2[nH]1,0.012410318478941917,inf
NC(c1ccc(Cl)cc1)c1cccnc1,0.004875579383224249,inf
C=CCN1C(=O)C(=O)/C(C)(C)N=C1S,0.006262393668293953,inf
CCCCCCC(O)=Nc1cccc2ccccc12.Cl,0.03778625652194023,inf
Cc1cc(C)n(-c2ccc(N)cc2N)n1,0.041335154324769974,inf
Cc1c(C)n(-c2ccc(N=C(O)C3COc4ccccc4O3)cc2Cl)c(Cl)n1O,Invalid SMILES,Invalid SMILES
CCN(CC)c1ccc(/C=C2\OC(=O)c3c4c(ccc3[N+](=O)[O-])CCC4)cc1,Invalid SMILES,Invalid SMILES
CCCC(C)C(=O)N=C1OC2CC3C4C=CC(C4)C3C12,0.0012797474628314376,inf
Brc1cccc(-c2ncccn2)c1,0.009453755803406239,inf
C/C(=N\NC(S)=NC(C)C)=Nc1nnc(Cc2ccc(C(=O)O)cc2)s1,Invalid SMILES,Invalid SMILES
CN(CC(=O)Nc1ccncc1)C(=O)c1ccc(S(=O)(=O)N(C)C)cc1,0.017525216564536095,inf
CCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)C3CC[C@]21C,0.0035277572460472584,inf
OC[C@H](O)[C@@H]1OC([C@H](O)[C@@H]2OC(=N)O)C[C@H]2OC[C@@H]1O,0.0003015213878825307,inf
C[C@H]1CCC(=O)[C@H]2[C@H](C(=O)N3CC(C)(C)N=C3O)[C@]21C,0.0031690383329987526,inf
CCCCCNCCCCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,0.156290203332901,inf
COc1ccc(CCC(O)=NCC2CCCO2)cc1OC,0.015397702343761921,inf
O=C(Nc1ccc(Cl)c([N+](=O)[O-])c1)c1cc2cccc(C(F)(F)F)c2oc1=O,0.016331851482391357,inf
COc1ccc(NC(=O)CCC(=O)N2CCN(CCCc3ccc(OC)c(OC)c3)CC2)cc1,0.03623134270310402,inf
C=CCNCCO/C=C/c1ccc2c(c1)OCO2,0.027612611651420593,inf
Cc1nscc1C(=O)N1CCCC(N2CCN(C(=O)CC3CCCCC3)C2)C1,0.03216837719082832,inf
CN(C(=O)c1ccc(CS(=O)(=O)c2ccc(Cl)cc2)cc1)C1CC1,0.012214608490467072,inf
Cc1ccc(NC=S)c(-c2ccccc2)n1,0.01663653366267681,inf
CN1CCc2c(c3c2CCCN3)C1,0.03185966610908508,inf
CN(C)CCO[C@H]1c2ccccc2Sc2ccc(I)cc21.Cl,0.02336110733449459,inf
CN1CCC(N2CCN(C(=S)N=c3cc([N+](=O)[O-])c(Cl)cc3C(=O)c3ccccc3)CC2)CC1.Cl,Invalid SMILES,Invalid SMILES
CC/C(=N\NC(S)=NC(C)C)c1ccccc1,0.029933707788586617,inf
CN(C(=O)OC(C)(C)C)c1ccc(I)cc1[N+](=O)[O-],0.03389226272702217,inf
Cn1scc2c1C(c1ccccc1F)C(C1CC1)=NCC2,Invalid SMILES,Invalid SMILES
COc1ccc(CCNC2CSC(=O)N2CCc2ccccc2)cc1.Cl,0.02062886767089367,inf
CC(C)OP(=O)(O)O.O=C(O)C(F)(F)F,0.027559559792280197,inf
OCCCN1CCN(CC/C=C2\c3ccccc3Sc3ccc(Cl)cc32)CC1.O=C(O)/C=C\C(=O)O,0.043674129992723465,inf
CCOP(=S)(OCC)Oc1ccc(Br)c(C)c1.O=C(O)C(=O)O,0.26837897300720215,inf
CCCN=C(S)N/N=C/c1ccc(Br)cc1,0.026929153129458427,inf
CCCCOCC(O)CN1c2ccccc2Sc2ccccc21.Cl,0.027696799486875534,inf
CCOC(=O)c1c(N)n(CC)c2ccccc12,0.047486841678619385,inf
NS(=O)(=O)c1ccccc1N=C(O)COc1ccc(Cl)cc1Br,0.008442792110145092,inf
OCCN=c1cn(CCN2CCOCC2)c2ccccc12,Invalid SMILES,Invalid SMILES
C/C(=N\NCCCN(C)C)c1ccc(Cl)cc1,0.052997756749391556,inf
CCOc1ccc2cc(C(=O)N3CCCCC3)c(=O)oc2c1,0.0522371269762516,inf
Cc1oc(-c2ccccc2)nc1C[n+]1ccncc1,0.03323713317513466,inf
CCN1CCCC1CN=C(O)c1cc(S(N)(=O)=O)ccc1Br,0.026514986529946327,inf
CC(C/[N+](=O)[O-])CCCCCCCCN1CCN(C)CC1.O=C(O)/C=C\C(=O)O,0.017387961968779564,inf
O=[N+]([O-])c1c[nH]c2ccccc12,0.042757127434015274,inf
CCC[n+]1cccc(C)c1.[Br-],0.19618871808052063,inf
C/CC=C1\CCC=C(Cc2ccccc2)CC1,0.016446055844426155,inf
COc1ccc2oc(-c3cccc(OC)c3)cc2c1,0.021355610340833664,inf
COP(=O)(SCC(N)=O)C(C)(c1cccs1)c1ccccc1,0.057926129549741745,inf
Cc1cc(C)n(CCCN=C(O)CCn2c(S)nc3ccccc3c2=O)n1,0.03819139301776886,inf
OC(/C=C/c1ccccc1F)=NCc1ccccc1[N+](=O)[O-],0.016980359330773354,inf
CCS(=O)(=O)CCC(=O)O,0.010456372983753681,inf
CCCCNC(=O)c1ccc2[nH]c(C)c(C)c(=O)c2c1,0.04124271497130394,inf
CCCCCS(=O)(=O)[C@H]1CN(C)CCN1C,0.016494927927851677,inf
Cc1cc(C)nc(N)n1,0.024180758744478226,inf
OCCN1CCN(CC/C=C2/N=C(O)/c3ccc(Cl)cc3)c3ccccc3Sc3ccccc32)CC1,Invalid SMILES,Invalid SMILES
Cn1c(Cn2cncn2)nc2cc(N)ccc21,0.03516100347042084,inf
N=C(O)CCCN=C(O)CN1CCC(N2CCN(c3ccccc3Cl)CC2)CC1,0.03719884902238846,inf
Cc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3cc(C(F)(F)F)nc4ncnn34)C2)cc1C,0.020224470645189285,inf
CC(=O)N1OCCN(c2ccc(NC(=O)c3cccc4c3N=C(O)C(C)O4)cc2F)CC1,0.0364416241645813,inf
Cc1ccc(S(=O)(=O)NC2CC3CCC(C2)N3Cc2cccc(S(=O)(=O)N3C)c2)cc1,Invalid SMILES,Invalid SMILES
CCCC[n+]1ccccc1.[Cl-],0.20068547129631042,inf
CC1(C)CCO/C(C=C/CCSCc2ccc(C(F)(F)F)cc2)C1,0.005890730768442154,inf
CC(C)=CCC/C(C)=C/CCCC[C@@H](C)C.CCC(=O)O,0.002997312694787979,inf
Cc1ccncc1,0.00466193538159132,inf
CN=C(S)NN=C(O)Cc1ccccc1,0.014962222427129745,inf
CCN(CC)c1ccc(CN2C(=O)OC(C)(C)c3ccc(N(C)C)cc32)cc1,0.04692322388291359,inf
CCCN=C(O)CCC/C(C)=C/C(=O)O.O=C(O)C(=O)O,0.006444581318646669,inf
c1ccc(CNCC2CCC3C=CCC3C2)cc1,0.01155072171241045,inf
S1=SC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@]2(CCN3CC2CC2)[C@@H]1O5,0.03503917157649994,inf
CN(C)[C@H]1C2CCC(C2)C1C(=O)N=c1[nH]c2ccccc2[nH]1,0.0427473820745945,inf
C/C=C\C(=O)OCC(O)=NCc1ccccc1OC,0.011273789219558239,inf
O=C1CC(C(O)=NCc2nc(-c3ccccc3)no2)CN1Cc1ccccn1,0.01642942614853382,inf
O=C(CCCN1CCN(c2ccc(Cl)c(Cl)c2)CC1)c1ccc(F)cc1[n-][n+](C(=N)[O-])c([N+](=O)[O-])c1.[Zn+2].[Br-],Invalid SMILES,Invalid SMILES
C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]2[C@H](O)C[C@@]2(C)[C@H]1CC[C@@]2(O)CCC(C)(C)C.[Cl-],0.0024497152771800756,inf
CN(C)CCN(C(=O)c1ccc(CN2CCCC2)cc1)c1ccncc1,0.05027533695101738,inf
CC(C)c1ccc(S(=O)CCSCc2nc(N)c3ccccc3n2)cc1,0.022650914266705513,inf
CCN(CC)c1ccc(N2CCN(C(=O)c3cccn3C)CC2)nn1,0.07764234393835068,inf
CCOc1ccc(N)cc1CN[C@@H]1C(C)CC/C(C)=C\CCc2cc(OCCN3CCCCC3)ccc21.O=C(O)C(F)(F)F,0.03668282553553581,inf
CCOC(=O)C1=CN(c2ccc(C)cc2C)[C@@H](CN2CCCC2)C1)C(=O)c1cc(F)ccc1F,Invalid SMILES,Invalid SMILES
CC(=O)c1ccc(-n2cnc3cc(C(=O)N4CCN(CC=C(O)=NCc5ccco5)CC4)ccc3c2=O)cc1.O=C(O)C(F)F)F,Invalid SMILES,Invalid SMILES
CNC(=O)c1cc2ccc(OC)cc2cc1Br,0.02851848490536213,inf
CNCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,0.021660728380084038,inf
Oc1ccc2c3c1O[C@@H]1[C@@H](O)C=CC4(O)C(C2)N(CC2CCC2)CCC314,0.014765049330890179,inf
Cc1c(N)c(=O)n(-c2ccccc2)n1C,0.03014456108212471,inf
NS(=O)(=O)c1ccc(Cl)c(N=C(F)C2(O)CCCC2)c1,0.018354330211877823,inf
CC(C)CN1CC[C@@]2(C)c3cc(O)ccc3CC[C@@H]2[C@H]1.CS(=O)(=O)O,0.024322137236595154,inf
CC1(C)[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@H](O)CC2(C)C1(O)C(=O)CO.O.O=C(O)C(O)C(=O)CO)C(=O,Invalid SMILES,Invalid SMILES
OC(=Nc1cccc(Cl)c1)c1cc2ccc(Cl)c(Cl)c2oc1=O,0.016004377976059914,inf
Cc1nn(C)c2c1C(=O)c1ccccc1C2=O,0.04181373491883278,inf
CN(C)C(=O)CCOC(=O)/C=C/c1ccc2c(c1)OCO2,0.029270673170685768,inf
COc1ccc2cc(C(=O)N3CCN(c4cccc(Cl)c4)CC3)c(=O)oc2c1,0.03486970067024231,inf
Cc1ccc(S(=O)(=O)N(C)C)cc1NC(S)=NCC1CCCO1,0.0280261542648077,inf
CS(=O)(=O)c1ccc(-c2nc(-c3cccs3)ns2)cc1,0.011483662761747837,inf
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@]21C,0.0024600320030003786,inf
Cc1[nH]n(-c2ccc(F)cc2)c(=O)c1C.Cl,0.02317037619650364,inf
COc1ccccc1CN=C(O)CSc1nc(=O)n(C)c(=O)n1C,0.020058222115039825,inf
CC(=O)OCC(=O)C12OC(C)(C)O[C@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCC[N+](C)CCC4(C)C3(F)C(O)CCC12C,Invalid SMILES,Invalid SMILES
COc1ccccc1C(C)=O,0.010750243440270424,inf
Cc1ccc(C(C)C)c(OCCCCCCCCN2CCCCC2)c1.Cl,0.031230179592967033,inf
CCC(=O)CCN1C(=O)[C@@H](c2ccc(C)cc2)c2cc([N+](=O)[O-])ccc21,0.029997652396559715,inf
N#Cc1c(Cl)c(Cl)c(Cl)c(N)c1Cl,0.03296654671430588,inf
Cc1ccc(-c2cc(=O)c3c(O)c(CN(C(=O)c4ccco4)ccc3O)c[nH]2)c([N+](=O)[O-])c1,Invalid SMILES,Invalid SMILES
Nc1cc(C2CCCCC2)nn1Cc1ccc(F)cc1,0.03410547599196434,inf
COC(=O)[C@H]1C(=O)N2C(=O)C(C(=O)O)S[C@]2(C)C[C@H](OC(=O)c3cccs3)CCN12,Invalid SMILES,Invalid SMILES
Cc1ccc(S(=O)(=O)N=[N+](O)[O-])cc1N=C(O)c1ccc(S(=O)(=O)NCC2CCCO2)cc1,0.01748737320303917,inf
CCCCC1=C(c2ccc(O)cc2O)N(Cc2cccnc2)C=CC1=O,0.018383607268333435,inf
CCC(O)=Nc1nc(C)nc(N2CCN(C(=O)[C@@H](O)C(CC)CC)CC2)n1,0.02638395130634308,inf
CCN(CC)CC(=O)[C@]1(N=C(C)O)[C@@H](C)C[C@@H]2C3=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,Invalid SMILES,Invalid SMILES
CCl.Br.CC1(C)CCCCN1CCCCCC1,Invalid SMILES,Invalid SMILES
Cc1cc(O)c(OCC2CCN(C3SC(=N[N+](=O)[O-])c4ccccc4C3=O)CC2)cc1C,0.041182685643434525,inf
CCN(CC)CCOC(=O)C(C)Cc1ccc2ccccc2c1.Cl,0.03515683114528656,inf
CCCCCCCNCCc1cc(C)c(O)c(C)c1.O=C(O)C(=O)O,0.018925553187727928,inf
CCOP(=S)(OCCC)SC(=S)SCC,0.42091792821884155,inf
Cc1cccc(N=C(O)CCNS(=O)(=O)c2ccc(O)c([N+](=O)[O-])c2)n1,0.017221732065081596,inf
CCOP(=O)(OCC)Oc1ccc(Cl)cc1C,0.47589534521102905,inf
OC1=NCN=C(C(F)(F)F)C1,0.00489283399656415,inf
CC12CCC(=O)C=C1CC[C@H]1[C@@H]2CCC3=CC(=O)CCC3(C)[C@H](O)CC12C.O=C(O)C(F)(F)F,Invalid SMILES,Invalid SMILES
O=C(C(=O)O)c1ccccc1,0.005854504648596048,inf
CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2(C(=O)CO)O1,0.0022681138943880796,inf
C#CCN(C)[C@H](C)Cc1ccccc1,0.007287962827831507,inf
Sc1ccc2c(c1)[C@H]1CNCCC1,Invalid SMILES,Invalid SMILES
CCOc1ccccc1C1CC(C)CCCC1=O,0.0217988770455122,inf
CCOc1ccc(N(CC(O)=Nc2sc3c(c2C#N)CCC3)S(=O)(=O)N2CCCCC2)cc1,0.06971358507871628,inf
O=C1C(=O)N=C2NC(=S)N=C2N1c1cccc(C(F)(F)F)c1,0.014300702139735222,inf
N#C/C(=C/[C@@H](c1ccccc1)c1ccccc1)C(=O)O,0.004024792462587357,inf
COc1ccc(-c2nc3c(c(=O)o2)CCC3)c(OC)c1OC.O=C(O)C(=O)O,0.030782314017415047,inf
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)CC2CC1C,0.001010698964819312,inf
C=CCN1C(=O)CC(c2ccc(F)cc2)C1CC1,Invalid SMILES,Invalid SMILES
C=CCC1Oc2ccc(C(C)=O)cc2N=C1O,0.01667407527565956,inf
O=C(Cc1ccccc1)N1CCC(C(=O)N2CCN(Cc3csc4cc(Cl)ccc34)CC2)CC1,0.04271574318408966,inf
Cc1cc(C)c(C)c(OCc2nnc(-c3cc4ccccc4o3)o2)c1,0.02051382325589657,inf
CCOP(=S)(OCC)Oc1cc(Cl)ccc1N=C(C)O,0.43939635157585144,inf
CC1=C(C2CC2)N=C(O)N(CCc2ccccc2)C1=O,0.021385952830314636,inf
CCSCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(=O)C[C@@]21C,0.005090971011668444,inf
CC[C@@]1(c2ccccc2)O[C@@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@]5(C)[C@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.007156741339713335,inf
CSc1cccc(I)c1,0.006428136490285397,inf
CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@H](OC(=O)c6cc(C4CCCN(C)C)[N+](=O)[O-])[C@@]3(C)C1C5,Invalid SMILES,Invalid SMILES
CN(C)CCO[C@@](C)(CN)c1ccccc1,0.022482285276055336,inf
NS(=O)(=O)c1ccc(Cl)c(N=C(O)C2CCN(S(=O)(=O)c3cccc4ncccc34)CC2)c1,0.017883628606796265,inf
CCC(=O)O[C@]1(C(=O)SCC)[C@@H](C)C[C@@H]2[C@@H]3C=C(OC(=O)CCCCC(C)C)[C@@]4(C)[C@H]3[C@H](O)C[C@H]21C,Invalid SMILES,Invalid SMILES
OC1=Nc2ccc(Cl)cc2C(N2CCCCC2)=Nc2ccc(Cl)cc2C1,0.04229851812124252,inf
COCCOc1ccc(N2CCN(C(=O)c3ccc(C)s3)CC2)cc1.O=C(O)C(F)(F)F,0.03563006967306137,inf
C=CCN(Cc1ccccc1)C[C@@H]1CCc2cc(O)ccc2N1S(=O)(=O)c1cc(C)ccc1OC,0.018206842243671417,inf
Fc1cccc(Br)c1CN[C@H]1C[C@H]1c1ccccc1.O=C([O-])/C=C\C(=O)O,0.011454404331743717,inf
COC(=O)c1c(C)[nH]c(C)c1S(=O)(=O)N1CCCCC1,0.03846157342195511,inf
OC(COc1ccccc1)CN1CCN(c2ccccc2)CC1,0.022641215473413467,inf
Cc1ccc([N+](=O)[O-])cc1N=C(O)CCCc1ccccc1,0.02146650291979313,inf
Br.C/C=C\C=C1\c2ccc(O)cc2C=Nc2ccc(Cl)cc2C1c1ccc(O)cc1,0.0150147695094347,inf
CN(C)S(=O)(=O)c1ccc(Cl)c(N=C(O)C(C)(C)C)c1,0.021697014570236206,inf
Cc1ccc([N+](=O)[O-])c(OCCN(C)C)c1,0.06372418254613876,inf
CN(C)C=O.CSc1cc(N)cc2c1OCC(=O)N2,0.040640734136104584,inf
COC(=O)c1c(-c2ccc(N=C(C)O)cc2)sc2cccc(Cl)c12,0.025333065539598465,inf
NS(=O)(=O)c1cccc(N=C(O)C2CCCN(OC(=O)C3C4CC5CC(c5ccccc56)C4C3)C2)c1,Invalid SMILES,Invalid SMILES
CCN(CCCCCCCC1OCCCCC1OC(=O)c2cc(OC)c(OC)cc21)C.Cl,Invalid SMILES,Invalid SMILES
Br.CC12CC3CC(C(C3)C1)C2.O.O=C(O)C=CC(=O)O.O,0.003177464008331299,inf
Fc1ccc(CO[C@@H](CN2CCOCC2)(c2ccccc2)c2ccccc2)cc1.Cl.O,Invalid SMILES,Invalid SMILES
Cc1n[nH]c(=NC(=O)Cc2ccc(Cl)c(Cl)c2)s1,0.015566942282021046,inf
COc1ccccc1CCN(C)CCCN1CCC(C(=O)c2ccccc2F)CC1.Cl,0.04352462664246559,inf
COc1cc2nc(S)[nH]c(=Nc3cc(OC)ccc3OC)c2cc1OC,0.030076950788497925,inf
Cc1ncc(Cl)c(C(F)(F)F)n1,0.006242211442440748,inf
COc1ccc(Nc2cnccn2)c(OC)c1,0.013851150870323181,inf
OC(=NCCCN1CCC(c2ccccc2)(c2ccccc2)CC1)Nc1ccc(Cl)cc1,0.02196683920919895,inf
CCN=C(O)COc1ccccc1OC.O=C(O)C(=O)O,0.012590792030096054,inf
CC(C)(C)/C=C5\C[C@@H]2c2cc(-c3ccccc3)c(O)cc1I)CN1CCN(CCCc2ccccc2)CC1.O=C(O)C(O)C(F)F,Invalid SMILES,Invalid SMILES
OC(=NCC(Cl)=Nc1ccc(Cl)cc1)c1ccccc1C(F)(F)F,0.007705302443355322,inf
CCCCCCCCCCCCCCCCCCCCCCCC4C(OCCCCCCCC(C)C)(c1ccc(Br)cc1)CC1(C)CC(=O)CC[C@H]2=CC(=O)C2.O=C(O)C(O)[O-])O)O1,Invalid SMILES,Invalid SMILES
COc1ccc(C=C2N=CC(=O)O2)cc1,0.013972190208733082,inf
CC(C)[C@@H]1CCCN1C(=O)C1CCCCN1C(=O)CS(=O)(=O)CC(N)C.Br,0.006467787548899651,inf
CCOP(=S)(OCC)SC,0.44884365797042847,inf
CNS(=O)(=O)CCNS(=O)(=O)c1ccc2c(c1)N=C(O)CO2,0.0325872041285038,inf
O=C1C=CC(=O)C1,0.005267801228910685,inf
CN1CCC(N2CCC(Oc3oc4c(F)cccc4c(=O)c3F)CC2)CC1.O=C(O)C(=O)O,0.04335976764559746,inf
CC(C(=O)N1CCN(C(=O)c2ccco2)CC1)n1cnc2c(N)ncnc21.Cl,0.04100356623530388,inf
N[C@@](CC/C=C1/[N+](=N/O)C(=O)[O-])C=COC1c1ccccc1,0.025199342519044876,inf
CC(C)(C)N=C(O)C1(C)Sc2ccccc2N=C1O,0.020179297775030136,inf
COc1cc(OC)cc([C@H]2[C@H](CN=C(O)NCc3ccc(OC)c(OC)c3)=NC=C2N=C(O)OC(C)(C)C)c1,Invalid SMILES,Invalid SMILES
CN1CCN(c2cccc(S(=O)(=O)N3CCCCC3)c2)CC1,0.07129385322332382,inf
O=C1OC(NS(=O)(=O)c2ccc(C(F)(F)F)cc2)=NC1O,0.0044928742572665215,inf
CCN1CC(O)=Nc2ccc(Br)cc2C1,0.04695940762758255,inf
CN1CCN(C(=O)c2cc(Br)c(N)cc2I)CC1,0.05537640303373337,inf
Cc1ccc([N+](=O)[O-])c(N=C(O)CC2SC(=N)N=C2O)c1C,0.03533173352479935,inf
C#C[C@@]1(O)CC[C@@H]2Cc3cc(O)c(O)cc3[C@@]21CC1,Invalid SMILES,Invalid SMILES
CCN(CC)CCOC(=O)[C@]1(c2ccc(Cl)cc2)[C@H](N=C(CC)O)COC(=O)N2CCOCC2)C=C21,Invalid SMILES,Invalid SMILES
CCOC(=O)C1CCCN1C(=O)COc1ccc(Cl)c(Cl)c1,0.01698901318013668,inf
Cc1ccc(C(=O)CCCC(=O)O)cc1,0.013162904419004917,inf
Cl.Clc1ccc(CN2CCN(CCOc3ccc(I)cc3)CC2)s1,0.041205719113349915,inf
CCN(CC)C(=O)[C@@H]1CCCN1S(=O)(=O)c1c(C)cc(C)cc1C.O=C(O)C(=O)O,0.021092833951115608,inf
CC(=O)OCC(=O)C12OC(C)(C)O[C@@H]1C[C@@H]1[C@@H]3C[C@H](C=O)C4C=C(OCCCl)C5CC[C@@]5(C)C[C@@]4(C)[C@@]3(C)[C@H](O)C[C@@]12C,0.001742428750731051,inf
CC1(C)OC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC2(C)C1C(=O)CO,0.001080320798791945,inf
O=C(O)c1cc(C(O)=NC2CCCCC2)c(SCCc2ccccc2)cc1O,0.017644818872213364,inf
CCCn1c(CNCCc2ccc(OC)cc2)nc2ccccc21,0.03725189343094826,inf
COCCN=C(O)CCN=c1nc(O)c(c(=O)n2C2CCN(Cc3ccccc3)CC2)[nH]1,Invalid SMILES,Invalid SMILES
COc1ccc(C(CCN=C(O)CNS(=O)(=O)c2ccc(F)cc2)N2CCCCC2)cc1OC,0.023344246670603752,inf
CC(CCCCCCCCCCCCC(O)=NCCN=C(O)OC(C)(C)C)N(CCCCCCCCCCCCCCC(=O)O([O-])(C(=O)c6ccccc6CSS3=OC(=O)(CC4)(CC)(,Invalid SMILES,Invalid SMILES
CC(C(=O)O)C1CCCCC12CCCC2,0.0035717529244720936,inf
CS(=O)(=O)O.CCCNCc1cccnc1,0.02224949188530445,inf
CC(=O)O[C@]1(C(C)=O)[C@@H](S(C)(=O)=O)C(C)C[C@@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@H](O)C[C@@]21C,0.004230227321386337,inf
CC(=O)[C@@H]1CCC2C3C[C@H](CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]21C,Invalid SMILES,Invalid SMILES
CCCCC(O)=Nc1ccc2c3c(c(=O)oc2c1)CN(CCN1CCN(c2ccc(Cl)cc2)CC1)CC3.O=C(O)C(F)F,0.06453225016593933,inf
c1ccc(CNCCc2c[nH]c3ccccc23)nc1,0.02110671065747738,inf
COc1cc2sc3cc(N4Cc5ccccc5C4)ccc3c(C(CN(C)C)C2)ccc1[N+](=O)[O-],Invalid SMILES,Invalid SMILES
Cc1occc1CN1CCn2c1nc1ccccc1c2=O,0.03616928681731224,inf
CCC1(c2ccc(O)cc2)CCC(=O)N(C)C1=O,0.021271761506795883,inf
Cc1cccc(COC(=O)CCNS(=O)(=O)c2cc([N+](=O)[O-])ccc2C)c1,0.013760233297944069,inf
COc1ccc(/C=C/c2cc3ccc(OC)c(OC)c3[nH]c2=N)cc1,0.02457309514284134,inf
C(CN=C(O)c1cc(Br)nc(O)n1)=NCC1CCCO1,0.017257634550333023,inf
