SMILES,D2R_Activity,D2R_pIC50,D3R_Activity,D3R_pIC50
CCOc1cc2c(cc1N=C(O)c1cccnc1)oc1ccccc12,0.005883413832634687,-3.175827937254772,0.003361994866281748,-3.2485763734928246
CC(C)Oc1ncc(CN2CCN(c3ccccn3)CC2)cc1Cl.Cl,0.27694782614707947,-3.104663222744172,0.007848300039768219,-3.102019733103393
Cc1ccc(OCC(O)=NCCNc2cncc([N+](=O)[O-])n2)cc1,0.004141306504607201,-4.431577801841081,0.0006473942776210606,-3.697779877191445
COc1nc(OC)c(/C=C/c2ccc(OC(=O)c3cc(C)cc(C)c3)cc2)c(OC)n1,0.004483838099986315,-3.93496808671705,0.004807226825505495,-4.013831565652758
CCOc1ccc(NC(=O)CN2C(=O)CC(C)C2=O)cc1Cl.O=C(O)C(=O)O,0.009447220712900162,-3.3368187723699148,0.0006912664393894374,-4.738399654098598
Cc1ccc(C(O)=NC(S)=NCCCCc2ccccc2)cc1,0.011830466799438,-4.003651764490548,0.0010339573491364717,-3.5895728601095187
CCN(Cc1ccccc1)C(=O)c1ccc(NS(=O)(=O)c2ccc(/C=C/C(=O)O)cc2)cc1,0.007184880785644054,-4.036932622788851,0.0006778166862204671,-4.471900581308771
O=S(=O)(c1ccc(N2C(=O)CS2(=O)=O)cc1)N1CCN(c2ccccc2F)CC1,0.006277387961745262,-1.9697677148412773,0.0019337825942784548,-3.6622897476419345
Cl.O=C(O)c1coc2cc3c(cc12)OCO3,0.011130029335618019,-2.839870796991285,0.0051041776314377785,-3.250670236909476
CC(C)(C)OC(=O)N=C(S)N=C(O)Cc1cccc(Cl)c1Cl,0.004115939140319824,-3.9620571531316067,0.0017915589269250631,-4.836767820987751
COC(=O)Cc1csc(N/C=C/c2cc(O)c(O)cc2O)n1,0.02241588942706585,-1.632912701062581,0.017426442354917526,-4.559088027542861
CCCC(O)=NC(C)(C)C.Cl,0.007161120884120464,-2.7579233849447404,0.0073369345627725124,-3.8931269727787123
Cc1cc(=O)n2nc(-c3ccc(C(=O)N4CCC(C(O)=NCC4)cc3)cc2[nH]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)N(Cc1ccc(Cl)cc1)C(=O)CSC(=O)Cc1ccccn1,0.004331775475293398,-3.6656004937137685,0.0005755284219048917,-4.171388412882583
Cc1ccc(S(=O)(=O)N(C)C)cc1N=C(O)COC(=O)c1cc(C(=O)N(C)C)cs1,0.021721359342336655,-3.693291773227248,0.000577861734200269,-4.549040581815479
COc1ccccc1N1CCN(C/C=C/c2cc([N+](=O)[O-])ccc2OC)CC1,0.6795339584350586,-3.6430071640818538,0.02447839081287384,-2.3624489857797806
COc1cccc(-c2nc3cc(NC(S)=NCCc4ccsc4)ccc3o2)c1,0.009578058496117592,-3.84311554303454,0.0013826268259435892,-3.55642368083429
CC(=O)OCCN1C(=O)c2c(-c3ccccc3)noc2C1c1ccccc1,0.004213334992527962,-2.870838064070794,0.0014603768941015005,-4.064638175369826
Cc1[nH]c(=Nc2ccc(Cl)cc2)c(C#N)c1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(Cn2ncc3cc(C(O)=NCc4ccco4)c(N4CCOCC4)cc32)cc1,0.006919260136783123,-4.0465668323761745,0.0010454192524775863,-3.551853703692498
O=C(CCCN1CCN([C@@H](CO)CC)CC1)c1ccc(C(F)(F)F)cc1,0.020978085696697235,-2.0028542200310913,0.0056047504767775536,-1.8543175663323994
CCN(CC)S(=O)(=O)c1ccc(C(=O)OCC(=O)NCc2ccc(Cl)cc2)cc1,0.006323592737317085,-3.329494554015048,0.0007864460931159556,-4.0557638677013035
NO.c1ccc(/C=C2\SOC(=O)N(Cc3ccc4c(c3)OCO4)N2CCOCC2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(CC2CCN(c3ccccc3F)CC2)CC1,0.034179940819740295,-2.876492996453723,0.005786612629890442,-2.165384557854751
CN=C(O)Nc1ccc(-c2cccs2)cc1,0.0077432431280612946,-3.6346808572227087,0.0013954663882032037,-3.620196379176724
O=C(c1ccccc1C(F)(F)F)N1CCN(c2ncccn2)CC1,0.004770601633936167,-4.013821356661219,0.0037939653266221285,-2.5038128682973495
O=C(NCC(O)=NCc1cccs1)c1cc2ccccc2oc1=O,0.0022369397338479757,-3.5498099793490656,0.001508990302681923,-3.5585159303589915
Cc1ccc(N=C(O)CSCC(=O)NCc2ccccc2)c(C)c1,0.007511388510465622,-3.8491451509184693,0.0005038710660301149,-4.629544578703926
COC(=O)c1ccc(CSc2n[nH]c(=Nc3ccccc3)[nH]2)o1,0.005456810351461172,-3.838034208474528,0.0013224214781075716,-3.772348947820917
CN(C)C(=O)c1c[nH]c2ccccc2c1=O,0.0039724246598780155,-2.761170261082801,0.0009657867485657334,-3.3413118960853416
CCN(C(=O)CSc1nnc(-c2ccccn2)s1)c1ccc(C(O)=NC(C)C)cc1.O=C(O)C(=O)O,0.006794290617108345,-3.7515498905708298,0.0010823780903592706,-3.478820493337773
COc1ccc(Nn2c(S)nc3ccccc3c2=O)cc1,0.0029267386998981237,-3.3856356024708614,0.001227360568009317,-3.2949083063877804
O=C(c1ccccc1)N1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,0.04611672833561897,-4.01611925563188,0.004317200277000666,-3.621663568348975
CCOC(=O)C(C)Sc1nc(Cc2ccccc2)c(-c2ccccc2)o1,0.011556641198694706,-3.4205521468686304,0.0015878085978329182,-3.8082917740625577
N=C(O)c1cccc(OCC(O)CN2CCN(c3ccccn3)CC2)c1,0.6589699387550354,-3.24428656972858,0.02997499704360962,-2.4289684475274633
COc1ccc(CNN(C(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1OC.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@H]1[C@@H](C)[C@@H](C)[C@H](C)O[C@H]2[C@H]3C=C(C)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@]21C.O=C(O)C(F)(F)(F)(F)(F)(F,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(=NCc1ccco1)c1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2)cc1,0.008634944446384907,-3.9808836970603094,0.001594571745954454,-4.144873782026895
O=[N+]([O-])c1ccc(N2CC(C(O)=N[C@@H](Sc3nncs3)C3CCCCC3)CC2=O)cc1,0.009607722982764244,-4.258403966812516,0.0006445106118917465,-3.2153329429276836
CCCCN(C[C@H]1CCC1)S(=O)(=O)c1cc([N+](=O)[O-])ccc1N=C(O)[C@H](CCCC)C(O)=NC(C)Cc1cccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc(C(=O)Nc2ccc(Br)cc2)c(-c2ccc(Cl)cc2)n1Cc1ccccc1,0.00694106612354517,-3.56345060449932,0.0012706993147730827,-3.853654242062815
CC(C)N=C(O)[C@H]1C[C@H]2[C@@H]3CCc4ccc(C(O)=Nc5ccccc5-c4cc5cc(O6)cc6ccc6[nH]c56)[C@@H]4C3C[C@@H](CN(C)O)C2[C@]1(C.[O-])CS(=O)(=O)(=,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(N=C(O)c2cnc3scc(-c4ccco4)n3c2=O)c(OC)c1,0.003789096837863326,-3.6503667361486896,0.003339531132951379,-3.3422569912115874
Cc1cc(Br)ccc1N=C(O)Cn1nc(-c2ccccc2)c2ccccc2c1=O,0.004016518592834473,-3.281053184027509,0.0027495904359966516,-3.713098455418539
COc1ccc(CN=C(O)c2cc(-c3cccc(O)c3)c3c(C)cccc3n2)cc1,0.006377337500452995,-3.3169488785550794,0.0046343570575118065,-3.465813573246058
CCc1n[nH]c(SCC(=O)c2cnccn2)n1,0.004067600704729557,-3.5958554661224573,0.000823840091470629,-3.4226748869644723
COc1ccccc1C(=O)N1CCCC(C(C)(C)CN2CCCC2=O)C1,0.00627345684915781,-2.829799985214925,0.0005872146575711668,-3.358393005711638
COc1ccc(NS(=O)(=O)c2c(C)nn(N)c2C)cc1,0.00518748490139842,-3.832240353541955,0.001318983151577413,-4.175925708712376
O=C(c1ccoc1)N1CCOCC(CN=C(O)c2ccco2)C1,0.003111310303211212,-4.649381775168822,0.0005987098556943238,-3.9344551950701643
CCN(CC)C(=O)CN(CCc1ccccc1)C(=O)c1ccc2nncn2c1,0.006459617521613836,-3.70098614402336,0.0005037329974584281,-3.7759969891859537
COc1ccccc1N=C(O)c1ccc([N+](=O)[O-])cc1,0.005268638022243977,-4.206016227187989,0.0011072366032749414,-3.376227802878844
COC(=O)c1ccc(N(Cc2ccco2)S(=O)(=O)c2ccc(N(C)C)nc2)cc1F,0.004445451777428389,-4.058048481105413,0.0012422131840139627,-4.215859528358548
Cn1cc(N=C(O)CCc2nc3ccccc3o2)ccc1=O,0.004080766811966896,-3.3938328636659514,0.0028003810439258814,-3.5241471329367275
CC(C)N[N+](C)C.O=P(O)(OC(O)=Nc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOc1cc(N2CCN(CC3CCC3)CC2)nc(C(=O)Nc2ccc(SC)cc2)n1,0.03485354408621788,-3.8731099830371716,0.008113454096019268,-3.2126901948586477
COc1ccc(-c2nnn(CC(=O)n3nc4c(s3)CCCC4)n2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(COC(c1ccccc1)c1ccccc1)c1ccc(O)cc1O,0.011508838273584843,-2.863948024837237,0.007045327220112085,-4.188571843258544
O=P(Cc1ccccc1)OCC(O)=NN1CCCCCC1,1.907516889332328e-06,-4.334391463018308,4.2430290392303505e-09,-4.786630492262578
c1ccc(OCc2sc(N3CCCCCC3)nc2-n2nnnc2C2CCCCC2)cc1,0.006049483083188534,-3.5163244756736454,0.001077367109246552,-3.1957753967978566
CC1Cc2nn(Cc3ccc(Cl)cc3)cc2CC1N1CCN(Cc2ccccc2)CC1,0.11677935719490051,-3.556129247672054,0.0018790567992255092,-3.4357404720285896
C,0.029046883806586266,-3.157391807228873,0.014992550946772099,-3.617727689354556
O=S(=O)(c1ccccc1)N(Cc1ccco1)Cc1ccco1,0.0032440805807709694,-3.782792971988105,0.002101808087900281,-5.018976706373126
Oc1ccc(-n2cc(-c3ccncc3)nn2)cc1,0.005411607213318348,-2.4544542521426576,0.004415958188474178,-2.802245920244584
CCc1ccc(OC)c(S(=O)(=O)N-c2cc(OC(F)(F)F)ccc2-n2cnnc2)c1,0.004160112235695124,-3.945666507649789,0.0017600515857338905,-3.9195050683753827
COc1ccc(CN=C(O)CC2c3cccc4[nH]cc(c34)CC2C(O)=NC(C)C)cc1O.O=C(O)C(=O)O,0.006492472719401121,-3.1770841478714558,0.002132277935743332,-3.7831602486084974
CCc1c(C)sc(N=C(O)C2(C)CC3CCC(=O)C2C3)c1C(F)(F)F,0.008875230327248573,-2.666759419417971,0.0026750292163342237,-3.203652238546338
OC(c1ccccc1)c1cccc(OCCNC2CCCCC2)c1.Cl,0.03620139881968498,-4.063719105736474,0.0014551890781149268,-3.9812988931026423
CCOc1ccc(NC(=O)c2cc(CN3CCN(c4ncccn4)CC3)no2)cc1,0.054707132279872894,-3.9822072920366214,0.002770171267911792,-3.563180723652879
CCCS(=O)(=O)O.O=C(c1nc(-c2ccccc2)cs1)N(C)C(O)=NC(Cc1ccccc1)c1cccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#C[C@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,0.0012947872746735811,2.1885376869779094,1.0156723107002108e-07,-2.0121986041077924
C=CCN1CC[C@]23c4c5ccc(OCCO)c4O[C@H]2[C@H]2[C@H](O)C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@H](CC)CN(C)Cc1ccccc1.Cl,0.026529526337981224,-4.028223517382613,0.0006113513954915106,-4.174438991447524
COc1ccc(CN(Cc2ccccc2)C(=O)c2c(-c3ccc(F)cc3)noc2-c2ccco2)cc1,0.0047766524367034435,-3.4808319334620688,0.0017585961613804102,-3.9318264878610982
CCCN1CCC[C@H]1CN=C(O)c1c(-c2ccc(F)cc2)nc2sc(C)c(C)c12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N#Cc1ccc(Sc2nnc(C=Cc3ccccc3Cl)n2N)cc1,0.009522301144897938,-2.3926797789145913,0.0007080149953253567,-3.2817541186555776
Cc1c(N=C(O)CN(C)CCC(=O)OC(c2ccccc2)c2cc(F)ccc2F)c(C)n1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1C(c2ccco2)CC(NC2CCN(c3ccccn3)CC2)C(=O)N1c1ccc(F)cc1,0.012718659825623035,-3.412195470893982,0.002314644865691662,-3.355399962394734
O=C(c1cn2c3c(cccc3c1=O)CC2)N1CCN(c2ccc(F)cc2F)CC1,0.0026196425314992666,-2.8570655432673018,0.007979120127856731,-2.658736590288894
N=C(S)Oc1cccc(C(=O)Nc2cccc(S(=O)(=O)N3CCCCCC3)c2)c1,0.005495291203260422,-4.650045280342804,0.000373045913875103,-5.058659081653401
Cc1c(-c2ccccc2)oc2c3sc(C=Cc4ccco4)cc3c(=O)n12.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)c1noc(CN2CCN(C(=O)CN3CCN(c4ccccn4)CC3)CC2)n1,0.00773320347070694,-3.5337181327331604,0.0074400086887180805,-2.9403297892827913
Fc1ccc(CN=C(O)CCc2cc(OCc3ccccc3)no2)cc1,0.00522536039352417,-3.303469006640842,0.000958389020524919,-3.7126389803802153
CC(=O)c1ccc(NC(=O)COC(=O)C2(c3ccccc3)CCCCC2)cc1,0.003359548281878233,-4.137857408960855,0.0007037671748548746,-4.092732483666717
COc1ccc(C2=CCN(S(=O)(=O)c3ccccc3S(=O)(=O)c3ccc(C(=N)N(C)C)cc3C)C2)cc1,0.005737725179642439,-3.777555084176135,0.0008390088332816958,-3.990765821895409
COC(=O)c1ccc(N=C(S)N2CCN(c3ccccc3)CC2)c(N)c1,0.005710516590625048,-4.10399796824317,0.0013925536768510938,-2.880499667586371
C=CCOc1ccccc1C(=O)OCC(=O)N1CCN(CCOc2ccccc2)CC1,0.016017328947782516,-3.6988771981816835,0.007224520202726126,-3.0393515824119195
Cc1noc(C)c1C(=O)N(Cc1nc2ccccc2[nH]1)C(C)C,0.0028788133058696985,-3.6432127325323904,0.001508873887360096,-3.9439769961892504
CCC(O)=Nc1ccc(NC(=O)C2CC(O)=Nc3ccccc32)cc1,0.004940638318657875,-4.100156136670948,0.0009531611576676369,-4.47520744591546
COc1ccc(N=C(O)CN(C)C(=O)CSc2ccc3nnc(C)n3n2)cc1,0.005324853118509054,-3.889098906966795,0.000785522221121937,-3.7831897828311924
COc1cc(CCNCCc2csc(-c3ccccc3)n2)cc(OC)c1OC.O=C(O)C(F)(F)F,0.025003226473927498,-3.025406731253503,0.01144591998308897,-2.7733203365512598
COP(=O)(OC(C)C)Oc1ccc(C)c2cccnc12,0.0015568064991384745,-3.1607449175791076,0.0009321536053903401,-3.1467454400345582
O=C(Nc1ccc(F)cc1)c1ccc(N2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,0.004743396304547787,-3.859223912664655,0.0015852253418415785,-3.5848034866172354
CCCCN1CCC(/C=C/c2ccc(OC)c(OC)c2)CC1.O=C(O)C(=O)O,0.3704306483268738,-2.998292049551554,0.010618448257446289,-3.344137740196168
COc1ccc(C(=O)Nc2ccc(S(=O)(=O)N(C)C(C)C)cc2)cc1,0.007391242776066065,-3.403493796228772,0.0009424252202734351,-3.844961174460339
COc1ccc(CC(=O)OCC(=O)NCc2ccco2)cc1OC,0.0034368722699582577,-3.978853489381322,0.0008352211443707347,-4.374936500416601
CCOC(=O)c1ccc(NC(=S)N=C(O)CS(=O)(=O)c2ccc(Cl)cc2)cc1,0.004178180824965239,-4.151644064326085,0.0010284670861437917,-4.483149569593342
Cn1c(=O)[nH]c(=NCc2ccco2)c2ccccc21,0.002985288854688406,-3.5137101471347583,0.0010748176136985421,-3.3205856500995194
CCCC[n+]1ccccc1OCc1ccc(C(=O)COc2ccc(C#N)cc2)cc1,0.006288581993430853,-3.80531744034292,0.0002558717387728393,-3.438277026007279
COc1ccc(OC)c(C(O)=NCC2CNCCc3cccc(C)c32)c1,0.03454846516251564,-3.8668236684352615,0.00259695784188807,-3.1053027121092143
OC(=NC1CCCC1)c1ccccc1-n1cnc2ccccc21,0.0046193646267056465,-3.606752163225718,0.0011707887751981616,-2.7975917382902717
CC(C)Oc1ccc(CCNC(=O)N2CCN(c3cccc4cccnc34)CC2)cc1,0.005920735187828541,-2.7286699071538343,0.004710877779871225,-2.4980384839401557
Oc1nnc2n(Nc3nc4ccccc4s3)c3ccccc3n12,0.003113505896180868,-2.726117966839692,0.0036816103383898735,-3.076447534452233
COc1ccc(CN2CCN(c3ccccc3[N+](=O)[O-])CC2)cc1,0.6075655817985535,-3.9420463983129457,0.005293411668390036,-3.0118447307850307
COc1ccc(CNN2CCN(c3ccc(OC(F)(F)F)cc3)CC2)c(OC)c1OC.O=C(O)C(=O)O,0.137455552816391,-3.2545629614938942,0.003424148540943861,-3.119543452597129
C-[C@]1(C(=O)[O-])C(C)(C)CCC(=O)O)C=C(C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)[C@H](O)C[C@]21C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOP(=O)(OCc1ccc=O)c(OC(C)(C)C)o1)N(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(O)=Nc1sc2cc(Cl)ccc2c1C(C)=O,0.004863905720412731,-3.411413443092928,0.004583259113132954,-3.76093889311968
O=S(=O)(c1cccc(C(O)=Nc2ccc(F)c(F)c2)c1)N1CCN(C2CCCC2)CC1,0.005971979349851608,-3.855533372825899,0.001097457017749548,-3.6597614245121934
O=C(N=C(O)c1sccc1Cn1ccc(C(F)(F)F)n1)C(=O)N1CCCCC1Cc1ccccc1,0.0037335732486099005,-4.320643576736701,0.002201852621510625,-4.2101923467741695
CCN(C(=O)CN=C(O)Cn1c(C)nc2c1c(=O)n(C)c(=O)n2C)C1CCCC1,0.006735804956406355,-3.8137840543618386,0.00044344726484268904,-4.1264402309460335
CCN(CC)S(=O)(=O)c1ccc2[nH]c(=NCN3C(=O)N=C3C(=O)n4c(c3cccs4)[nH]c2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cn1c(=O)c2c(nc3n(-c4ccccc4)c(-c4ccccc4)cn23)n(C)c1=O,0.005024922080338001,-2.629846844134574,0.003421822562813759,-3.13932936443796
CN(C)CCn1c(O)c(C(C)(C)O)c(=O)n(CC2CCCCC2)c1=O,0.016145721077919006,-1.6316390443582676,0.0024673198349773884,-3.7611320759861613
CC(CCc1ccccc1)Nc1[nH]nc(-c2ccccc2)c1N,0.0052119409665465355,-2.9576160577829262,0.0029341871850192547,-3.191936996877251
O=C(CCNC(=O)c1ccco1)Nc1ccccc1C(=O)c1ccccc1,0.0037654764018952847,-3.5699109184408178,0.0008746418170630932,-3.7255760996450684
N=C(O)c1ccc(NC(O)=N/N=C(/c2ccccn2)CCc2ccccc2)cc1,0.0051378849893808365,-4.075612352903495,0.0019208054291084409,-4.084491789977983
CCOP(=S)(OC)Oc1ccc(C(=O)c2ccc(CC)cc2)cc1,0.0029188692569732666,-3.863214912901479,0.0009817853569984436,-3.6565723740178946
O=[N+]([O-])c1c(-c2ccc([N+](=O)[O-])cc2)sc2ccc(OC(F)(F)F)cc12,0.0079573979601264,-4.305927201823287,0.0013124026590958238,-3.279597394147452
COc1ccc2oc(=O)c(N=C(O)COc3ccc4c(=O)oc4c3)cc2c1,0.0038703009486198425,-4.328379670451376,0.0038727005012333393,-3.8083779558927175
C#CCN1CCN(C(=O)NCCc2ccoc2)CC1,0.0009784325957298279,-2.9076084398939077,6.506829959107563e-05,-3.6659849146519283
O=C(c1ccccc1F)N1CCC(n2c(CN3CCN(c4cccc4)CC3)nnc2=O)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc2nc(-c3cccc(F)c3)cc(N3CCNCC3)c2cc1C,0.02732238918542862,-2.552464514761315,0.006389313377439976,-2.374188919995711
O=C(CCCN1CCN(c2ccccc2)CC1)Nc1ccc2c(c1)OCO2,0.599819540977478,-3.252390692815636,0.011565402150154114,-3.1075678094618198
COc1cc2c(cc1OC)[C@@H](c1ccccc1F)[C@@H](O)N(CCn1c(=O)oc3ccccc31=O)C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(N=C(O)COc2ccc(N3CCN(C(=O)COC(C)C)CC3)cc2)cc1,0.003500616177916527,-4.223656898694579,0.003317151917144656,-3.237012999056285
COc1ccc(N=C(O)c2cc(-c3ccc(C)c(C)c3)nc3ccccc23)cc1,0.0036773155443370342,-3.6998911943330737,0.004321433138102293,-3.1284124344222155
CC(C)(C)C(O)=Nc1cc(OC(F)F)ccc1/C=C/C1=N/N=C\c2ccccc2Sc2ccccn21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CCC(=O)Nc1ccccc1C(=O)C1CCCCC1)Nc1nc2ccccc2s1,0.006840385030955076,-4.002492199660892,0.0007629876490682364,-4.2356971654363935
COc1ccc2cc(/C=N/Nc3nc(-c4ccco4)ccc3[N+](=O)[O-])c(=O)oc2c1,0.0041703395545482635,-4.012433146545537,0.0025433117989450693,-3.4250641733026734
CN1CCN(CCCc2c[nH]c3ccccc23)CCc2ccccc21.Cl,0.918484091758728,-2.27765350011078,0.007919720374047756,-2.0299574474850752
OC1CCN(Cc2cccnc2)CC1.Cl,0.029954496771097183,-3.7201511789750166,0.0017009304137900472,-4.160775298026531
CCc1c(C)sc(N=C(O)CCc2ccc(C)o2)c1C(N)=O,0.007211938966065645,-3.527731263148557,0.002202662406489253,-4.450281530295901
Cc1ccc(N2C(=O)C(C=Cc3ccco3)C2=O)cc1,0.004232075996696949,-3.629302477636281,0.0026033015456050634,-4.695432040363771
CCN(CC)CC(=O)n1c(C(C)N(C)c2ccccc2)nc2ccccc21,0.006025395356118679,-3.736352040561772,0.0008335380116477609,-3.5790259955180366
COc1cc(C)c(S(=O)(=O)N2CCCCC2)cc1C(=O)N1CCN(c2ncccn2)CC1,0.005421173758804798,-4.363559844617773,0.0016771603841334581,-3.845351574923179
COc1cccc(C(O)=NCCC(=O)Nc2occ(Cc3ccccc3)c2C)c1,0.009560487233102322,-3.8479946322083256,0.0008209319785237312,-4.326433560069757
O=C(Nc1ccc(Cl)c(Cl)c1)c1cc([N+](=O)[O-])c[nH]1,0.002631645416840911,-4.481556689069916,0.000436985632404685,-3.6458619414772238
Oc1cccc2cc3c(nc12)S(=O)(=O)c1cnc2ccccc2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=S(=O)(Oc1ccc(NC2CCN(S(=O)(=O)c3ccccc3)CC2)cc1)c1ccc(F)cc1,0.006943256128579378,-3.7774112693373665,0.001693459809757769,-4.047760900296885
COc1cc2c(cc1OC)C(=O)N1[C@H](c2ccccc2)C(=O)N(CC(=O)O)C2=CN(C(=O)CC(C)C(=O)O2)O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccccc1-c1nn(C)cc1CN1CN(c2ccccn2)CC1C,0.02280152589082718,-3.4854249160294613,0.0017756161978468299,-3.074556940726754
c1ccc(OCCn2c(-c3cccnc3)noc2=O)cc1,0.002972939983010292,-3.1663577578141044,0.002298937411978841,-3.33632375953916
COc1ccc(NC(=O)Nc2ccc(CN3CC(=O)N(Cc4ccco4)C3=O)cc2)cc1,0.00645730085670948,-4.321232497578382,0.0007237083045765758,-4.995157597853257
Cc1sc2nc(-c3ccc4c(c3)OCO4)n3CCc4c(c2c1-3)CCC(=O)N2Cc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(NC(=O)NCC(O)=NC(=O)c2ccco2)c(OC)c1.O=C(O)C(=O)O,0.004259023349732161,-4.080751102630204,0.0014705999055877328,-4.357235817670487
CC1CCC(OC(=O)/C=C/c2ccc(Cl)cc2)CC1,0.009737717919051647,-3.945455123836709,0.0013658622046932578,-3.819846756260955
N[N+](=O)C1CN(C(S)=NN=C(O)CN2CCN(c3ccccc3Cl)CC2)CCO1,0.0184774287045002,-4.078411480740979,0.0015894020907580853,-3.419889874319995
CC(O)=Nc1cccc(N=C(O)CSc2nnnn2C2CCCC2)c1,0.0029420822393149137,-4.112791904096666,0.0006561714690178633,-4.4171062059710735
Cc1ccccc1N=C(O)C1=NCCC(C)C1,0.0017815151950344443,-4.104043937299464,0.0007294907700270414,-3.75890861704588
CCOC(=O)c1cnc(CNn2c(-c3ccccc3)nc3ccccc32)s1,0.00428824033588171,-3.636070821177887,0.0031363964080810547,-3.0554190065040716
CC(O)=Nc1ccccc1O,0.0015496396226808429,-2.562780021762783,0.007527284324169159,-4.262015547030893
Cc1cccc(N=C(O)[C@@H]2OC3C(O)=NC(=O)N(Cc4ccccc4)CCS3(=O)=O)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cccc(N2CCN(C(=O)c3cc(-c4ccc(C)c(C)c4)[nH]n3)CC2)c1C,0.004913645330816507,-3.582069733830647,0.004833789076656103,-2.7456973250512298
COc1ccc(S(=O)(=O)N(C)C)cc1NC1=C(C(=O)OCC2(C)CCCC2)CC2=CC1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)(C)c1ccc(OCC(O)=NCC(CCN2[C@H](Cc3ccccc3)OCC2=O)N(Cc2ccccc2)C(=O)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(CSc1nnc(-c2ccccc2F)o1)=NCCc1ccccc1.Cl,0.012466713786125183,-3.0822415616914602,0.0019020568579435349,-3.2720246903370525
CN(CCOc1ccccc1)Cc1cnn(Cc2ccccc2)c1.Cl,0.03950981795787811,-3.572527185433886,0.0008190321968868375,-4.333587136140597
CCc1cc(O)nc2cc(CN(CC4CCCO4)S(C)(=O)=O)oc12,0.004978762939572334,-2.057227259812744,0.0016097365878522396,-4.239188013725447
OC1=Nc2[nH]cnc2C(c2ccccc2)=Nc2ccccc2C1,0.0015538001898676157,-3.4607929325967692,0.0015518625732511282,-3.5011019663017486
Cc1ccc(N2CCCC2)c(OCC(=O)N(CC(=O)N(C)C)c2cccnc12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=S(=O)(c1ccc2c3c(c(=O)oc4ccccc23)C(=O)N1Cc1ccco1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H](CN1CCCC1)N=C(O)CN1CCN(C(=S)N(C)C(=O)COc2ccccc2)CC1,0.0025502925273030996,-3.923520222474968,0.0006333055789582431,-3.913775429172518
CCN(CC)c1ccc(CCN=C(O)CSc2n[nH]c(=N)[nH]2)cc1.Cl,0.010944551788270473,-3.644625034864322,0.0007184075657278299,-3.7122543899283977
CSc1ccc(C(O)=NC2C3CC4CC(O4)C3C2=O)cc1,0.013005944900214672,-4.7989732073964095,0.000628660258371383,-3.5853664928241864
c1ccc(OCCCN2CCOCC2)cc1.O=C(O)C(=O)O,0.022772496566176414,-2.990429402471056,0.002170562045648694,-3.7257144101852315
