pubchem_molecule_id,pubchem_molecule_type,InChI,activity
79358,compounds,"InChI=1S/C4H8N6.H2O4S/c5-1-2(6)9-4(8)10-3(1)7;1-5(2,3)4/h5H2,(H6,6,7,8,9,10);(H2,1,2,3,4)",inactive
79414,compounds,"InChI=1S/C11H12O/c12-11(10-7-4-8-10)9-5-2-1-3-6-9/h1-3,5-6,10H,4,7-8H2",inactive
79571,compounds,"InChI=1S/C7H11NO2/c1-2-3-6-10-7(9)4-5-8/h2-4,6H2,1H3",inactive
79633,compounds,"InChI=1S/C16H14OS/c1-10(2)11-7-8-15-13(9-11)16(17)12-5-3-4-6-14(12)18-15/h3-10H,1-2H3",inactive
79635,compounds,"InChI=1S/C7H12N2/c8-6-7(9)4-2-1-3-5-7/h1-5,9H2",inactive
79688,compounds,"InChI=1S/C12H9ClO/c13-12-8-10(14)6-7-11(12)9-4-2-1-3-5-9/h1-8,14H",inactive
79717,compounds,"InChI=1S/C19H24O2/c1-11-7-15(8-12(2)17(11)20)19(5,6)16-9-13(3)18(21)14(4)10-16/h7-10,20-21H,1-6H3",inactive
79878,compounds,"InChI=1S/C18H19NO4/c1-3-19(4-2)12-9-10-15(16(20)11-12)17(21)13-7-5-6-8-14(13)18(22)23/h5-11,20H,3-4H2,1-2H3,(H,22,23)",inactive
80077,compounds,"InChI=1S/C4H7NO2/c1-3(6)2-4(5)7/h2H2,1H3,(H2,5,7)",inactive
80168,compounds,"InChI=1S/C13H24O4/c1-5-9-13(10-6-2,11(14)16-7-3)12(15)17-8-4/h5-10H2,1-4H3",inactive
80274,compounds,"InChI=1S/C23H32N4O4/c1-26-14-18-12-17(2-3-19(18)25-20(23(26)31)13-21(28)29)22(30)27-10-6-16(7-11-27)15-4-8-24-9-5-15/h2-3,12,15-16,20,24-25H,4-11,13-14H2,1H3,(H,28,29)/t20-/m0/s1",inactive
80277,compounds,"InChI=1S/C13H11Cl2F4N3O/c14-9-1-2-10(11(15)3-9)8(4-22-7-20-6-21-22)5-23-13(18,19)12(16)17/h1-3,6-8,12H,4-5H2",inactive
80278,compounds,"InChI=1S/C3H9O6P.2K/c4-1-3(5)2-9-10(6,7)8;;/h3-5H,1-2H2,(H2,6,7,8);;/q;2*+1/p-2",inactive
80289,compounds,"InChI=1S/C7H8N2.ClH/c8-7(9)6-4-2-1-3-5-6;/h1-5H,(H3,8,9);1H",inactive
80296,compounds,"InChI=1S/C11H18N2O8/c14-8(15)4-12(5-9(16)17)2-1-3-13(6-10(18)19)7-11(20)21/h1-7H2,(H,14,15)(H,16,17)(H,18,19)(H,20,21)",inactive
80311,compounds,"InChI=1S/C16H20ClN3.ClH/c1-19(2)11-12-20(16-5-3-4-10-18-16)13-14-6-8-15(17)9-7-14;/h3-10H,11-13H2,1-2H3;1H",inactive
80365,compounds,"InChI=1S/C7H15NO/c1-4-5-6-7(9)8(2)3/h4-6H2,1-3H3",inactive
80373,compounds,"InChI=1S/C6H12O4/c7-1-6(2-8)3-9-5-10-4-6/h7-8H,1-5H2",inactive
80428,compounds,"InChI=1S/C3Cl4/c4-1-2(5)3(1,6)7",inactive
80480,compounds,"InChI=1S/C5H11N3O/c6-1-3-8-4-2-7-5(8)9/h1-4,6H2,(H,7,9)",inactive
80519,compounds,"InChI=1S/C2H6N2O2/c1-6-2(5)4-3/h3H2,1H3,(H,4,5)",inactive
80566,compounds,"InChI=1S/C8H5Cl2N/c9-7-2-1-6(3-4-11)8(10)5-7/h1-2,5H,3H2",inactive
80599,compounds,"InChI=1S/C6H5ClS/c7-5-3-1-2-4-6(5)8/h1-4,8H",inactive
80642,compounds,"InChI=1S/C6H6O4/c7-3-4-1-2-5(10-4)6(8)9/h1-2,7H,3H2,(H,8,9)",inactive
80777,compounds,"InChI=1S/C12H15NO4/c1-8(14)6-12(15)13-10-7-9(16-2)4-5-11(10)17-3/h4-5,7H,6H2,1-3H3,(H,13,15)",inactive
80779,compounds,"InChI=1S/C9H12N2O2/c1-6(12)11-7-3-4-9(13-2)8(10)5-7/h3-5H,10H2,1-2H3,(H,11,12)",inactive
80786,compounds,"InChI=1S/C6H3Cl3O3S/c7-3-1-5(9)6(2-4(3)8)13(10,11)12/h1-2H,(H,10,11,12)",inactive
80790,compounds,"InChI=1S/C11H16O/c1-8(2)10-6-5-9(3)11(7-10)12-4/h5-8H,1-4H3",inactive
80900,compounds,InChI=1S/C12H24N2O3/c1-7-15-8-2-13(1)5-11-17-12-6-14-3-9-16-10-4-14/h1-12H2,inactive
81080,compounds,"InChI=1S/C14H22O4/c1-11(2)13(15)17-9-7-5-6-8-10-18-14(16)12(3)4/h1,3,5-10H2,2,4H3",inactive
81196,compounds,"InChI=1S/C18H30O4/c1-15(2)17(19)21-13-11-9-7-5-6-8-10-12-14-22-18(20)16(3)4/h1,3,5-14H2,2,4H3",inactive
81207,compounds,"InChI=1S/C10H25N3/c1-12(2)9-5-7-11-8-6-10-13(3)4/h11H,5-10H2,1-4H3",inactive
81239,compounds,"InChI=1S/C10H14O2/c1-11-7-9-3-5-10(6-4-9)8-12-2/h3-6H,7-8H2,1-2H3",inactive
81259,compounds,"InChI=1S/C18H22O2/c1-13(2)12-18(3,14-4-8-16(19)9-5-14)15-6-10-17(20)11-7-15/h4-11,13,19-20H,12H2,1-3H3",inactive
81278,compounds,"InChI=1S/C10H17NO/c12-10-7-4-8-11(10)9-5-2-1-3-6-9/h9H,1-8H2",inactive
81284,compounds,"InChI=1S/C14H16O2Si/c1-15-17(16-2,13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12H,1-2H3",inactive
81313,compounds,"InChI=1S/C7H16O3/c1-2-4-9-6-7-10-5-3-8/h8H,2-7H2,1H3",inactive
81349,compounds,"InChI=1S/C5H13N3/c1-7-2-4-8(6)5-3-7/h2-6H2,1H3",inactive
81364,compounds,InChI=1S/C4H8BrCl/c5-3-1-2-4-6/h1-4H2,inactive
81410,compounds,"InChI=1S/C6H6ClNO2S/c7-5-3-1-2-4-6(5)11(8,9)10/h1-4H,(H2,8,9,10)",inactive
81530,compounds,"InChI=1S/C6H7NO2/c1-3-9-6(8)5(2)4-7/h2-3H2,1H3",inactive
81629,compounds,InChI=1S/C10H24N4/c11-3-1-5-13-7-9-14(10-8-13)6-2-4-12/h1-12H2,inactive
81669,compounds,InChI=1S/C6H12ClN/c7-3-6-8-4-1-2-5-8/h1-6H2,inactive
81766,compounds,"InChI=1S/C9H16O4/c1-3-9(10)13-8-7-12-6-5-11-4-2/h3H,1,4-8H2,2H3",inactive
81784,compounds,"InChI=1S/C10H12O3/c1-3-13-10(11)8-6-4-5-7-9(8)12-2/h4-7H,3H2,1-2H3",inactive
81811,compounds,"InChI=1S/C7H11Cl3O2Si/c1-6(2)7(11)12-4-3-5-13(8,9)10/h1,3-5H2,2H3",inactive
81829,compounds,"InChI=1S/C7H6N2O/c10-7-5-3-1-2-4-6(5)8-9-7/h1-4H,(H2,8,9,10)",inactive
81882,compounds,"InChI=1S/C6H12O3/c1-2-3-4-9-6(8)5-7/h7H,2-5H2,1H3",inactive
81984,compounds,"InChI=1S/C10H12O2/c1-10(2,12)9(11)8-6-4-3-5-7-8/h3-7,12H,1-2H3",inactive
82029,compounds,"InChI=1S/C5H11NO2/c1-6(7)2-4-8-5-3-6/h2-5H2,1H3",inactive
82056,compounds,"InChI=1S/C17H28O8S4/c18-13(1-5-26)22-9-17(10-23-14(19)2-6-27,11-24-15(20)3-7-28)12-25-16(21)4-8-29/h26-29H,1-12H2",inactive
82058,compounds,"InChI=1S/C16H14O4/c17-15(19-11-13-7-3-1-4-8-13)16(18)20-12-14-9-5-2-6-10-14/h1-10H,11-12H2",inactive
82145,compounds,"InChI=1S/C16H31BrO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15(17)16(18)19/h15H,2-14H2,1H3,(H,18,19)",inactive
82146,compounds,"InChI=1S/C24H28O2/c1-15-13-20-21(24(5,6)12-11-23(20,3)4)14-19(15)16(2)17-7-9-18(10-8-17)22(25)26/h7-10,13-14H,2,11-12H2,1,3-6H3,(H,25,26)",inactive
82148,compounds,"InChI=1S/C15H17NO2/c1-11(17)16-9-8-13-5-3-4-12-6-7-14(18-2)10-15(12)13/h3-7,10H,8-9H2,1-2H3,(H,16,17)",inactive
82153,compounds,"InChI=1S/C24H31FO6/c1-21(2)30-19-9-14-13-8-16(25)15-7-12(27)5-6-22(15,3)20(13)17(28)10-23(14,4)24(19,31-21)18(29)11-26/h5-7,13-14,16-17,19-20,26,28H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,20+,22-,23-,24+/m0/s1",inactive
82161,compounds,"InChI=1S/C13H29O4P/c1-2-3-4-5-6-7-8-9-10-11-12-13-17-18(14,15)16/h2-13H2,1H3,(H2,14,15,16)",inactive
82162,compounds,"InChI=1S/C6H10N2O2/c1-3-6(2)4(9)7-5(10)8-6/h3H2,1-2H3,(H2,7,8,9,10)",inactive
82167,compounds,"InChI=1S/C19H17N3O9S2.2Na/c1-10(23)20-14-9-12(32(25,26)27)7-11-8-16(33(28,29)30)18(19(24)17(11)14)22-21-13-5-3-4-6-15(13)31-2;;/h3-9,24H,1-2H3,(H,20,23)(H,25,26,27)(H,28,29,30);;/q;2*+1/p-2",inactive
82170,compounds,"InChI=1S/C6H14O6/c7-1-3(9)5(11)6(12)4(10)2-8/h3-12H,1-2H2/t3-,4+,5-,6-/m0/s1",inactive
82190,compounds,"InChI=1S/C7H13NO2/c1-2-7-3-9-5-8(7)6-10-4-7/h2-6H2,1H3",inactive
82227,compounds,"InChI=1S/C10H16/c1-7-4-5-8-6-9(7)10(8,2)3/h4,8-9H,5-6H2,1-3H3/t8-,9-/m1/s1",inactive
82261,compounds,"InChI=1S/C8H17ClO2S/c1-2-3-4-5-6-7-8-12(9,10)11/h2-8H2,1H3",inactive
82325,compounds,"InChI=1S/C16H20N2O4S2.2ClH/c1-9-15(21)13(5-19)11(3-17-9)7-23-24-8-12-4-18-10(2)16(22)14(12)6-20;;/h3-4,19-22H,5-8H2,1-2H3;2*1H",inactive
82326,compounds,"InChI=1S/C7H18N.ClH/c1-5-8(4,6-2)7-3;/h5-7H2,1-4H3;1H/q+1;/p-1",inactive
82343,compounds,"InChI=1S/C30H31N/c1-29(2,23-11-7-5-8-12-23)25-15-19-27(20-16-25)31-28-21-17-26(18-22-28)30(3,4)24-13-9-6-10-14-24/h5-22,31H,1-4H3",inactive
82646,compounds,"InChI=1S/C6HCl4NO2/c7-1-2(8)4(6(12)13)11-5(10)3(1)9/h(H,12,13)",inactive
82703,compounds,InChI=1S/C15H9ClO/c16-15-12-7-3-1-5-10(12)14(9-17)11-6-2-4-8-13(11)15/h1-9H,inactive
82751,compounds,"InChI=1S/C32H62O4S/c1-3-5-7-9-11-13-15-17-19-21-23-27-35-31(33)25-29-37-30-26-32(34)36-28-24-22-20-18-16-14-12-10-8-6-4-2/h3-30H2,1-2H3",inactive
82916,compounds,"InChI=1S/C8H12/c1-2-4-6-8-7-5-3-1/h1-2,7-8H,3-6H2/b2-1-,8-7-",inactive
82917,compounds,InChI=1S/2C5H5.2ClH.V/c2*1-2-4-5-3-1;;;/h2*1-5H;2*1H;/q2*-1;;;+2/p-2,inactive
83050,compounds,"InChI=1S/C13H10O2/c14-12-8-4-7-11(9-12)13(15)10-5-2-1-3-6-10/h1-9,14H",inactive
83063,compounds,"InChI=1S/C10H10O3/c1-7(11)9-3-5-10(6-4-9)13-8(2)12/h3-6H,1-2H3",inactive
83064,compounds,"InChI=1S/C13H18O9/c1-6(14)18-5-10-11(19-7(2)15)12(20-8(3)16)13(22-10)21-9(4)17/h10-13H,5H2,1-4H3/t10-,11-,12-,13-/m1/s1",inactive
83119,compounds,"InChI=1S/C27H26N2O2/c1-27(2,19-3-11-23(12-4-19)30-25-15-7-21(28)8-16-25)20-5-13-24(14-6-20)31-26-17-9-22(29)10-18-26/h3-18H,28-29H2,1-2H3",inactive
83201,compounds,"InChI=1S/C14H22N2O3.2ClH/c1-17-12-5-4-11(13(18-2)14(12)19-3)10-16-8-6-15-7-9-16;;/h4-5,15H,6-10H2,1-3H3;2*1H",inactive
83268,compounds,"InChI=1S/C9H20O/c1-8(2)6-5-7-9(3,4)10/h8,10H,5-7H2,1-4H3",inactive
83270,compounds,"InChI=1S/C11H13NO2/c1-8(2)12-11(14)10-5-3-9(7-13)4-6-10/h3-8H,1-2H3,(H,12,14)",inactive
83322,compounds,"InChI=1S/C17H15Cl2N5O2/c1-2-23(9-3-8-20)13-6-4-12(5-7-13)21-22-17-15(18)10-14(24(25)26)11-16(17)19/h4-7,10-11H,2-3,9H2,1H3",inactive
83511,compounds,"InChI=1S/C20H4Br4Cl4O5/c21-5-1-3-17(9(23)15(5)29)32-18-4(2-6(22)16(30)10(18)24)20(3)8-7(19(31)33-20)11(25)13(27)14(28)12(8)26/h1-2,29-30H",inactive
83572,compounds,"InChI=1S/C6H11ClO/c1-6(2,3)5(8)4-7/h4H2,1-3H3",inactive
83648,compounds,"InChI=1S/C21H14N2O4/c24-18-9-10-19(25)22(18)16-5-1-14(2-6-16)13-15-3-7-17(8-4-15)23-20(26)11-12-21(23)27/h1-12H,13H2",inactive
83656,compounds,"InChI=1S/C21H30N2/c1-5-16-10-14(11-17(6-2)20(16)22)9-15-12-18(7-3)21(23)19(8-4)13-15/h10-13H,5-9,22-23H2,1-4H3",inactive
83823,compounds,"InChI=1S/C18H23NO.C6H8O7/c1-15-9-7-8-12-17(15)18(20-14-13-19(2)3)16-10-5-4-6-11-16;7-3(8)1-6(13,5(11)12)2-4(9)10/h4-12,18H,13-14H2,1-3H3;13H,1-2H2,(H,7,8)(H,9,10)(H,11,12)",inactive
83969,compounds,"InChI=1S/C12H15N3O3S/c1-3-6-19(17)8-4-5-9-10(7-8)14-11(13-9)15-12(16)18-2/h4-5,7H,3,6H2,1-2H3,(H2,13,14,15,16)",inactive
83975,compounds,"InChI=1S/C19H25NO4/c1-11(2)9-14-15(19(14,3)4)18(23)24-10-20-16(21)12-7-5-6-8-13(12)17(20)22/h9,14-15H,5-8,10H2,1-4H3",inactive
84003,compounds,"InChI=1S/C15H13NO3.C4H11NO3/c17-14(10-4-2-1-3-5-10)13-7-6-12-11(15(18)19)8-9-16(12)13;5-4(1-6,2-7)3-8/h1-7,11H,8-9H2,(H,18,19);6-8H,1-3,5H2",inactive
84029,compounds,"InChI=1S/C38H69NO13/c1-15-26-38(10,45)31(42)21(4)28(40)19(2)17-37(9,47-14)33(52-35-29(41)25(39(11)12)16-20(3)48-35)22(5)30(23(6)34(44)50-26)51-27-18-36(8,46-13)32(43)24(7)49-27/h19-27,29-33,35,41-43,45H,15-18H2,1-14H3/t19-,20-,21+,22+,23-,24+,25+,26-,27+,29-,30+,31-,32+,33-,35+,36-,37-,38-/m1/s1",inactive
84088,compounds,"InChI=1S/C27H41NO6/c1-5-28(6-2)15-23(32)34-16-22(31)27(33)12-10-20-19-8-7-17-13-18(29)9-11-25(17,3)24(19)21(30)14-26(20,27)4/h13,19-21,24,30,33H,5-12,14-16H2,1-4H3/t19-,20-,21-,24+,25-,26-,27-/m0/s1",inactive
84098,compounds,"InChI=1S/C15H12F3NO4S/c1-24(21,22)12-6-9(15(16,17)18)4-5-10(12)13(20)11-7-19-23-14(11)8-2-3-8/h4-8H,2-3H2,1H3",inactive
84658,compounds,"InChI=1S/C9H22O3SSi/c1-4-10-14(11-5-2,12-6-3)9-7-8-13/h13H,4-9H2,1-3H3",inactive
84677,compounds,"InChI=1S/C14H10Cl2O2/c15-14(16)13(9-1-5-11(17)6-2-9)10-3-7-12(18)8-4-10/h1-8,17-18H",inactive
84703,compounds,"InChI=1S/C17H37NO3S/c1-4-5-6-7-8-9-10-11-12-13-15-18(2,3)16-14-17-22(19,20)21/h4-17H2,1-3H3",inactive
84733,compounds,"InChI=1S/C6H14O2S2/c9-5-3-7-1-2-8-4-6-10/h9-10H,1-6H2",inactive
84872,compounds,"InChI=1S/C11H18O3Si/c1-8-15(12-9(2)3,13-10(4)5)14-11(6)7/h8H,1-2,4,6H2,3,5,7H3",inactive
85069,compounds,"InChI=1S/C28H43N/c1-25(2,3)19-27(7,8)21-11-15-23(16-12-21)29-24-17-13-22(14-18-24)28(9,10)20-26(4,5)6/h11-18,29H,19-20H2,1-10H3",inactive
85178,compounds,"InChI=1S/C19H39N3Si/c1-23(20-17-11-5-2-6-12-17,21-18-13-7-3-8-14-18)22-19-15-9-4-10-16-19/h17-22H,2-16H2,1H3",inactive
85192,compounds,"InChI=1S/C11H25NO/c1-2-3-4-5-6-7-10-13-11-8-9-12/h2-12H2,1H3",inactive
85335,compounds,"InChI=1S/C7H14O2S/c1-2-3-5-9-7(8)4-6-10/h10H,2-6H2,1H3",inactive
85542,compounds,"InChI=1S/C16H17ClN2O4S/c1-23-15-7-4-12(17)10-14(15)16(20)19-9-8-11-2-5-13(6-3-11)24(18,21)22/h2-7,10H,8-9H2,1H3,(H,19,20)(H2,18,21,22)",inactive
85557,compounds,"InChI=1S/C11H8O3/c12-10-4-3-7-5-9(11(13)14)2-1-8(7)6-10/h1-6,12H,(H,13,14)",inactive
85576,compounds,"InChI=1S/C11H21NO/c1-2-3-4-5-6-7-10-13-11-8-9-12/h2-8,10-11H2,1H3",inactive
85624,compounds,"InChI=1S/C11H8ClNO2/c1-7-9(11(12)14)10(13-15-7)8-5-3-2-4-6-8/h2-6H,1H3",inactive
85689,compounds,"InChI=1S/C8H10O3/c9-7-5-3-1-2-4-6(5)8(10)11-7/h5-6H,1-4H2",inactive
85821,compounds,"InChI=1S/C20H28N2/c1-3-4-5-7-10-17(2)21-19-13-15-20(16-14-19)22-18-11-8-6-9-12-18/h6,8-9,11-17,21-22H,3-5,7,10H2,1-2H3",inactive
85862,compounds,"InChI=1S/C6H16N2/c1-6(5-8)3-2-4-7/h6H,2-5,7-8H2,1H3",inactive
85979,compounds,"InChI=1S/C10H12O/c1-9(7-8-11)10-5-3-2-4-6-10/h2-6,8-9H,7H2,1H3",inactive
86013,compounds,"InChI=1S/C14H21NO/c1-5-16-11-6-7-13-12(8-11)10(2)9-14(3,4)15-13/h6-8,10,15H,5,9H2,1-4H3",inactive
86102,compounds,"InChI=1S/C16H22ClN3O/c1-15(2,3)16(21,10-20-12-18-11-19-20)9-8-13-4-6-14(17)7-5-13/h4-7,11-12,21H,8-10H2,1-3H3",inactive
86132,compounds,"InChI=1S/C15H18ClN3O/c1-11(12-2-3-12)15(20,8-19-10-17-9-18-19)13-4-6-14(16)7-5-13/h4-7,9-12,20H,2-3,8H2,1H3",inactive
86137,compounds,"InChI=1S/C15H19N3O4/c1-8(2)15(3)14(21)17-12(18-15)11-10(13(19)20)5-9(6-16-11)7-22-4/h5-6,8H,7H2,1-4H3,(H,19,20)(H,17,18,21)",inactive
86138,compounds,"InChI=1S/C19H17ClN4/c20-18-8-6-16(7-9-18)10-11-19(12-21,13-24-15-22-14-23-24)17-4-2-1-3-5-17/h1-9,14-15H,10-11,13H2",inactive
86160,compounds,"InChI=1S/C18H35NO2/c1-6-12-19(7-2)13-16-14-20-18(21-16)10-8-15(9-11-18)17(3,4)5/h15-16H,6-14H2,1-5H3",inactive
86171,compounds,"InChI=1S/C23H30N2O2/c1-4-23(24(2)3,18-19-8-6-5-7-9-19)22(26)20-10-12-21(13-11-20)25-14-16-27-17-15-25/h5-13H,4,14-18H2,1-3H3",inactive
86173,compounds,"InChI=1S/C19H17Cl2N3O3/c1-13-9-25-19(27-13,10-24-12-22-11-23-24)17-7-6-16(8-18(17)21)26-15-4-2-14(20)3-5-15/h2-8,11-13H,9-10H2,1H3",inactive
86210,compounds,"InChI=1S/C17H22ClN3O/c1-16(2)8-7-14(9-13-3-5-15(18)6-4-13)17(16,22)10-21-12-19-11-20-21/h3-6,11-12,14,22H,7-10H2,1-2H3",inactive
86211,compounds,"InChI=1S/C18H24ClN3O/c1-13(2)17-8-5-15(9-14-3-6-16(19)7-4-14)18(17,23)10-22-12-20-11-21-22/h3-4,6-7,11-13,15,17,23H,5,8-10H2,1-2H3",inactive
86266,compounds,"InChI=1S/C12H16O4/c1-12(2,15)11(14)9-3-5-10(6-4-9)16-8-7-13/h3-6,13,15H,7-8H2,1-2H3",inactive
86296,compounds,"InChI=1S/C14H13N3/c1-3-7-13-10-11(2)15-14(17-13)16-12-8-5-4-6-9-12/h4-6,8-10H,1-2H3,(H,15,16,17)",inactive
86302,compounds,"InChI=1S/C8H18O3/c1-9-5-3-7-11-8-4-6-10-2/h3-8H2,1-2H3",inactive
86354,compounds,"InChI=1S/C18H24ClN3O/c1-6-14-15(19)16(22(5)21-14)17(23)20-11-12-7-9-13(10-8-12)18(2,3)4/h7-10H,6,11H2,1-5H3,(H,20,23)",inactive
86356,compounds,"InChI=1S/C20H22N2O/c1-20(2,3)16-10-8-15(9-11-16)12-13-23-19-17-6-4-5-7-18(17)21-14-22-19/h4-11,14H,12-13H2,1-3H3",inactive
86367,compounds,"InChI=1S/C14H15N3/c1-10-9-13(11-7-8-11)17-14(15-10)16-12-5-3-2-4-6-12/h2-6,9,11H,7-8H2,1H3,(H,15,16,17)",inactive
86369,compounds,"InChI=1S/C11H10Cl2F2N4O3S/c1-5-16-19(11(20)18(5)10(14)15)9-4-8(17-23(2,21)22)6(12)3-7(9)13/h3-4,10,17H,1-2H3",inactive
86398,compounds,"InChI=1S/C12H6F2N2O2/c13-12(14)17-10-3-1-2-8(11(10)18-12)9-6-16-5-7(9)4-15/h1-3,5-6,16H",inactive
86453,compounds,"InChI=1S/C15H13ClFN5O5S/c1-3-27-15-18-10(17)7-11-19-14(20-22(11)15)28(24,25)21-12-8(13(23)26-2)5-4-6-9(12)16/h4-7,21H,3H2,1-2H3",inactive
86472,compounds,"InChI=1S/C31H52O3/c1-21(2)13-10-14-22(3)15-11-16-23(4)17-12-19-31(9)20-18-28-26(7)29(33-27(8)32)24(5)25(6)30(28)34-31/h21-23H,10-20H2,1-9H3/t22-,23-,31-/m1/s1",inactive
86583,compounds,"InChI=1S/C18H30O/c1-9-12(2)13-10-14(17(3,4)5)16(19)15(11-13)18(6,7)8/h10-12,19H,9H2,1-8H3",inactive
86607,compounds,"InChI=1S/C11H14O3/c1-3-8(2)14-11(13)9-4-6-10(12)7-5-9/h4-8,12H,3H2,1-2H3",inactive
86736,compounds,"InChI=1S/C10H18O2/c1-2-3-4-5-6-9-7-8-12-10(9)11/h9H,2-8H2,1H3",inactive
86749,compounds,"InChI=1S/C10H20O/c1-5-10(4,11)8-6-7-9(2)3/h7,11H,5-6,8H2,1-4H3",inactive
86751,compounds,"InChI=1S/C10H22O/c1-5-9(2)7-6-8-10(3,4)11/h9,11H,5-8H2,1-4H3",inactive
87019,compounds,"InChI=1S/C13H14N2/c1(2-12-4-8-14-9-5-12)3-13-6-10-15-11-7-13/h4-11H,1-3H2",inactive
87146,compounds,"InChI=1S/C13H20N4O2/c1-9-6-7-10(14-12(18)16(2)3)8-11(9)15-13(19)17(4)5/h6-8H,1-5H3,(H,14,18)(H,15,19)",inactive
87154,compounds,"InChI=1S/C9H6ClNO2/c10-5-11-8(12)6-3-1-2-4-7(6)9(11)13/h1-4H,5H2",inactive
87244,compounds,"InChI=1S/C8H14O6Si/c1-5-15(12-6(2)9,13-7(3)10)14-8(4)11/h5H2,1-4H3",inactive
87250,compounds,"InChI=1S/C13H10O3/c14-11-8-6-10(7-9-11)13(15)16-12-4-2-1-3-5-12/h1-9,14H",inactive
87323,compounds,InChI=1S/C6Cl4N2/c7-3-2(1-11)12-6(10)5(9)4(3)8,inactive
87329,compounds,"InChI=1S/C6H12O2/c1-2-8-6-4-3-5-7/h2,7H,1,3-6H2",inactive
87367,compounds,"InChI=1S/C12H27NO5Si/c1-5-15-12(14)13-10-9-11-19(16-6-2,17-7-3)18-8-4/h5-11H2,1-4H3,(H,13,14)",inactive
87391,compounds,"InChI=1S/C10H24O3Si/c1-6-11-14(12-7-2,13-8-3)9-10(4)5/h10H,6-9H2,1-5H3",inactive
87425,compounds,"InChI=1S/C7H6N4/c1-2-4-6(5-3-1)7-8-10-11-9-7/h1-5H,(H,8,9,10,11)",inactive
87587,compounds,"InChI=1S/C6H13N/c1-4-7-5-6(2)3/h7H,2,4-5H2,1,3H3",inactive
87820,compounds,"InChI=1S/C9H14O4/c1-4-13-9(12)5-8(6(2)10)7(3)11/h8H,4-5H2,1-3H3",inactive
87984,compounds,"InChI=1S/C11H18N2/c1-3-13(8-7-12)11-6-4-5-10(2)9-11/h4-6,9H,3,7-8,12H2,1-2H3",inactive
88022,compounds,"InChI=1S/C4H8N2/c1-4(2,6)3-5/h6H2,1-2H3",inactive
88043,compounds,"InChI=1S/C8H10N2O/c1-5-2-3-6(8(10)11)4-7(5)9/h2-4H,9H2,1H3,(H2,10,11)",inactive
88045,compounds,"InChI=1S/C14H25N3O9.ClH/c1-3-5(17-12(16)13(23)24)2-4(15)14(25-3)26-11-9(21)7(19)6(18)8(20)10(11)22;/h3-11,14,18-22H,2,15H2,1H3,(H2,16,17)(H,23,24);1H/t3-,4+,5+,6?,7+,8+,9-,10+,11?,14-;/m1./s1",inactive
88069,compounds,"InChI=1S/C9H6O3/c1-5-2-3-6-7(4-5)9(11)12-8(6)10/h2-4H,1H3",inactive
88209,compounds,"InChI=1S/C8H6Cl2O2/c9-6-2-1-5(3-8(11)12)7(10)4-6/h1-2,4H,3H2,(H,11,12)",inactive
88211,compounds,"InChI=1S/C3H8OS/c4-2-1-3-5/h4-5H,1-3H2",inactive
88267,compounds,"InChI=1S/C9H12O/c1-8-4-2-3-5-9(8)6-7-10/h2-5,10H,6-7H2,1H3",inactive
88365,compounds,InChI=1S/C6H2Cl3NO2/c7-4-1-3(10(11)12)2-5(8)6(4)9/h1-2H,inactive
88454,compounds,"InChI=1S/C9H18O2/c1-3-5-6-7-8-11-9(10)4-2/h3-8H2,1-2H3",inactive
88638,compounds,"InChI=1S/C12H15N3O/c16-12-14-10-3-1-2-4-11(10)15(12)9-5-7-13-8-6-9/h1-4,9,13H,5-8H2,(H,14,16)",inactive
88836,compounds,"InChI=1S/C14H21NO2/c1-11(2)9-10-17-14(16)12-5-7-13(8-6-12)15(3)4/h5-8,11H,9-10H2,1-4H3",inactive
88855,compounds,"InChI=1S/C10H14O5/c1-7(2)10(13)15-5-4-14-9(12)6-8(3)11/h1,4-6H2,2-3H3",inactive
88898,compounds,"InChI=1S/C8H11N.ClH/c1-6-3-4-8(9)7(2)5-6;/h3-5H,9H2,1-2H3;1H",inactive
89385,compounds,"InChI=1S/C12H24O2/c1-6-12(5,14-11(4)13)9-7-8-10(2)3/h10H,6-9H2,1-5H3",inactive
89440,compounds,"InChI=1S/C18H26O/c1-11-8-16-15(9-14(11)13(3)19)17(4,5)10-12(2)18(16,6)7/h8-9,12H,10H2,1-7H3",inactive
89594,compounds,"InChI=1S/C10H14N2/c1-12-7-3-5-10(12)9-4-2-6-11-8-9/h2,4,6,8,10H,3,5,7H2,1H3/t10-/m0/s1",inactive
89785,compounds,"InChI=1S/C7H7ClN2O3S/c8-5-1-3-6(4-2-5)14(12,13)10-7(9)11/h1-4H,(H3,9,10,11)",inactive
89805,compounds,"InChI=1S/C10H8OS/c1-7(11)10-6-8-4-2-3-5-9(8)12-10/h2-6H,1H3",inactive
89953,compounds,"InChI=1S/C9H12N2O/c1-2-9(12)11-8-5-3-4-7(10)6-8/h3-6H,2,10H2,1H3,(H,11,12)",inactive
